source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
White_BS11.baf	White_BS11.baf	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS11.baf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS11.baf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS11_bacteria.dat	White_BS11_bacteria.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS11_bacteria.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS11_bacteria.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS11_homo.dat	White_BS11_homo.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS11_homo.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS11_homo.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS13_bacteria.dat	White_BS13_bacteria.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS13_bacteria.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS13_bacteria.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS16_homo.dat	White_BS16_homo.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS16_homo.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS16_homo.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS17.baf	White_BS17.baf	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS17.baf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS17.baf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS17_bacteria.dat	White_BS17_bacteria.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS17_bacteria.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS17_bacteria.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS17_homo.dat	White_BS17_homo.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS17_homo.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS17_homo.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS19.baf	White_BS19.baf	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS19.baf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS19.baf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS19_homo.dat	White_BS19_homo.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS19_homo.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS19_homo.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS21.baf	White_BS21.baf	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS21.baf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS21.baf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS21_bacteria.dat	White_BS21_bacteria.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS21_bacteria.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS21_bacteria.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS25_bacteria.dat	White_BS25_bacteria.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS25_bacteria.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS25_bacteria.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS25_homo.dat	White_BS25_homo.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS25_homo.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS25_homo.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS26.baf	White_BS26.baf	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS26.baf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS26.baf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS27.baf	White_BS27.baf	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS27.baf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS27.baf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS33.baf	White_BS33.baf	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS33.baf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS33.baf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS33_homo.dat	White_BS33_homo.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS33_homo.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS33_homo.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS35.baf	White_BS35.baf	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS35.baf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS35.baf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS35_bacteria.dat	White_BS35_bacteria.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS35_bacteria.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS35_bacteria.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS35_homo.dat	White_BS35_homo.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS35_homo.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS35_homo.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS36.baf	White_BS36.baf	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS36.baf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS36.baf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS36_homo.dat	White_BS36_homo.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS36_homo.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS36_homo.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS37.baf	White_BS37.baf	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS37.baf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS37.baf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS37_homo.dat	White_BS37_homo.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS37_homo.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS37_homo.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS38.baf	White_BS38.baf	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS38.baf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS38.baf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS38_bacteria.dat	White_BS38_bacteria.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS38_bacteria.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS38_bacteria.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
White_BS38_homo.dat	White_BS38_homo.dat	Homo sapiens	Dental plaque	not applicable	Tooth disease	Deciphering_Black_Extrinsic_Tooth_Stains_composition_in_Children_using_metaproteomics	Dental plaque	Dental plaque	not available	not available	not available	not available	1	White_BS38_homo.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=maXis;AC=MS:1001541	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	White_BS38_homo.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
