source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20150605_OF_13B	20150605_OF_13B	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_13B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_13B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_13C.msf	20150605_OF_13C.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_13C.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_13C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_13C	20150605_OF_13C	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_13C	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_13C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_31A.msf	20150605_OF_31A.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_31A.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_31A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_31A	20150605_OF_31A	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_31A	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_31A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_31B.msf	20150605_OF_31B.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_31B.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_31B.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_31B	20150605_OF_31B	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_31B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_31B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_31C.msf	20150605_OF_31C.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_31C.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_31C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_31C	20150605_OF_31C	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_31C	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_31C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_32A.msf	20150605_OF_32A.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_32A.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_32A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_32A	20150605_OF_32A	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_32A	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_32A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_32B.msf	20150605_OF_32B.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_32B.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_32B.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_32B	20150605_OF_32B	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_32B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_32B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_32C.msf	20150605_OF_32C.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_32C.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_32C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_32C	20150605_OF_32C	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_32C	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_32C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_33A.msf	20150605_OF_33A.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_33A.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_33A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_33A	20150605_OF_33A	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_33A	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_33A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_33B.msf	20150605_OF_33B.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_33B.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_33B.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_33B	20150605_OF_33B	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_33B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_33B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_33C.msf	20150605_OF_33C.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_33C.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_33C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_33C	20150605_OF_33C	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_33C	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_33C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_51A.msf	20150605_OF_51A.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_51A.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_51A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_51A	20150605_OF_51A	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_51A	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_51A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_51B.msf	20150605_OF_51B.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_51B.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_51B.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_51B	20150605_OF_51B	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_51B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_51B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_51C.msf	20150605_OF_51C.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_51C.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_51C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_51C	20150605_OF_51C	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_51C	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_51C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_52A.msf	20150605_OF_52A.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_52A.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_52A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_52A	20150605_OF_52A	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_52A	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_52A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_52B.msf	20150605_OF_52B.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_52B.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_52B.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_52B	20150605_OF_52B	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_52B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_52B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_52C.msf	20150605_OF_52C.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_52C.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_52C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_52C	20150605_OF_52C	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_52C	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_52C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_53A.msf	20150605_OF_53A.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_53A.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_53A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
