source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Tackett_080913_PM_B4_01	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_PM_B4_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_PM_B4_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_PM_B4_02	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_PM_B4_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_PM_B4_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_PM_B4_03	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_PM_B4_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_PM_B4_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_PM_B5_01	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_PM_B5_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_PM_B5_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_PM_B5_02	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_PM_B5_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_PM_B5_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_PM_B5_03	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_PM_B5_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_PM_B5_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_PM_B6_01	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_PM_B6_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_PM_B6_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_PM_B6_02	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_PM_B6_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_PM_B6_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_PM_B6_03	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_PM_B6_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_PM_B6_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_PM_SDS_01	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_PM_SDS_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_PM_SDS_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_PM_SDS_02	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_PM_SDS_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_PM_SDS_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_PM_SDS_03	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_PM_SDS_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_PM_SDS_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_POS_01	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_POS_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_POS_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_POS_02	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_POS_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_POS_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_POS_03	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_POS_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_POS_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_POS_SDS_01	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_POS_SDS_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_POS_SDS_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_POS_SDS_02	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_POS_SDS_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_POS_SDS_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_POS_SDS_03	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_POS_SDS_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_POS_SDS_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B0_01	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B0_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B0_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B0_02	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B0_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B0_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B0_03	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B0_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B0_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B1_01	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B1_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B1_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B1_02	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B1_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B1_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B1_03	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B1_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B1_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B2_01	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B2_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B2_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B2_02	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B2_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B2_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B2_03	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B2_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B2_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B3_01	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B3_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B3_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B3_02	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B3_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B3_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B3_03	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B3_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B3_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B4_01	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B4_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B4_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B4_02	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B4_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B4_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B4_03	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B4_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B4_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B5_01	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B5_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B5_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B5_02	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B5_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B5_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B5_03	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B5_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B5_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B6_01	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B6_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B6_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B6_02	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B6_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B6_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_B6_03	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_B6_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_B6_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_SDS_01	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_SDS_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_SDS_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_SDS_02	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_SDS_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_SDS_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
Tackett_080913_WT_SDS_03	Saccharomyces cerevisiae	haploid cell	not available	1	Tackett_080913_WT_SDS_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Tackett_080913_WT_SDS_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	haploid cell
