source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
S2B3	S2B3	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S2B3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S2B3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S2C2	S2C2	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S2C2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S2C2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S2D2	S2D2	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S2D2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S2D2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S2D3	S2D3	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S2D3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S2D3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S2E1	S2E1	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S2E1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S2E1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S2E2	S2E2	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S2E2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S2E2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S2E3	S2E3	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S2E3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S2E3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S3A1	S3A1	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S3A1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S3A1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S3A3	S3A3	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S3A3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S3A3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S3B1	S3B1	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S3B1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S3B1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S3B3	S3B3	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S3B3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S3B3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S3C2	S3C2	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S3C2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S3C2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S3D1	S3D1	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S3D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S3D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S3D2	S3D2	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S3D2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S3D2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S3D3	S3D3	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S3D3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S3D3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S3E1	S3E1	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S3E1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S3E1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S3E3	S3E3	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S3E3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S3E3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S4A1	S4A1	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S4A1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S4A1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S4A2	S4A2	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S4A2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S4A2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S4A3	S4A3	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S4A3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S4A3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S4B1	S4B1	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S4B1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S4B1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S4B3	S4B3	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S4B3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S4B3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S4C1	S4C1	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S4C1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S4C1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S4D1	S4D1	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S4D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S4D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S4D3	S4D3	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S4D3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S4D3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S5A2	S5A2	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S5A2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S5A2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S5A3	S5A3	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S5A3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S5A3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S5B1	S5B1	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S5B1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S5B1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S5C2	S5C2	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S5C2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S5C2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S5D2	S5D2	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S5D2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S5D2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S5E1	S5E1	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S5E1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S5E1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S5E2	S5E2	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S5E2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S5E2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
