source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20160122_CO_0562BoMa_R103	20160122_CO_0562BoMa_R103	Mouse gut metagenome	Feces	not applicable	not available	A_Metaproteomic_Workflow_for_Sample_Preparation_and_Data_Analysis_Applied_to_Mouse_Faeces_4	feces	feces	8.0, 0.1	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	20160122_CO_0562BoMa_R103	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160122_CO_0562BoMa_R103.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20160122_CO_0562BoMa_R89	20160122_CO_0562BoMa_R89	Mouse gut metagenome	Feces	not applicable	not available	A_Metaproteomic_Workflow_for_Sample_Preparation_and_Data_Analysis_Applied_to_Mouse_Faeces_4	feces	feces	8.0, 0.1	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	20160122_CO_0562BoMa_R89	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160122_CO_0562BoMa_R89.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20160122_CO_0562BoMa_R90	20160122_CO_0562BoMa_R90	Mouse gut metagenome	Feces	not applicable	not available	A_Metaproteomic_Workflow_for_Sample_Preparation_and_Data_Analysis_Applied_to_Mouse_Faeces_4	feces	feces	8.0, 0.1	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	20160122_CO_0562BoMa_R90	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160122_CO_0562BoMa_R90.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20160122_CO_0562BoMa_R96	20160122_CO_0562BoMa_R96	Mouse gut metagenome	Feces	not applicable	not available	A_Metaproteomic_Workflow_for_Sample_Preparation_and_Data_Analysis_Applied_to_Mouse_Faeces_4	feces	feces	8.0, 0.1	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	20160122_CO_0562BoMa_R96	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160122_CO_0562BoMa_R96.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20160223_CO_0562BoMa_Std_1	20160223_CO_0562BoMa_Std_1	Mouse gut metagenome	Feces	not applicable	not available	A_Metaproteomic_Workflow_for_Sample_Preparation_and_Data_Analysis_Applied_to_Mouse_Faeces_4	feces	feces	8.0, 0.1	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	20160223_CO_0562BoMa_Std_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160223_CO_0562BoMa_Std_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20160224_CO_0562BoMa_R102	20160224_CO_0562BoMa_R102	Mouse gut metagenome	Feces	not applicable	not available	A_Metaproteomic_Workflow_for_Sample_Preparation_and_Data_Analysis_Applied_to_Mouse_Faeces_4	feces	feces	8.0, 0.1	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	20160224_CO_0562BoMa_R102	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160224_CO_0562BoMa_R102.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20160224_CO_0562BoMa_R104	20160224_CO_0562BoMa_R104	Mouse gut metagenome	Feces	not applicable	not available	A_Metaproteomic_Workflow_for_Sample_Preparation_and_Data_Analysis_Applied_to_Mouse_Faeces_4	feces	feces	8.0, 0.1	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	20160224_CO_0562BoMa_R104	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160224_CO_0562BoMa_R104.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20160224_CO_0562BoMa_R107	20160224_CO_0562BoMa_R107	Mouse gut metagenome	Feces	not applicable	not available	A_Metaproteomic_Workflow_for_Sample_Preparation_and_Data_Analysis_Applied_to_Mouse_Faeces_4	feces	feces	8.0, 0.1	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	20160224_CO_0562BoMa_R107	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160224_CO_0562BoMa_R107.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20160224_CO_0562BoMa_R113	20160224_CO_0562BoMa_R113	Mouse gut metagenome	Feces	not applicable	not available	A_Metaproteomic_Workflow_for_Sample_Preparation_and_Data_Analysis_Applied_to_Mouse_Faeces_4	feces	feces	8.0, 0.1	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	20160224_CO_0562BoMa_R113	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160224_CO_0562BoMa_R113.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20160224_CO_0562BoMa_R116	20160224_CO_0562BoMa_R116	Mouse gut metagenome	Feces	not applicable	not available	A_Metaproteomic_Workflow_for_Sample_Preparation_and_Data_Analysis_Applied_to_Mouse_Faeces_4	feces	feces	8.0, 0.1	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	20160224_CO_0562BoMa_R116	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160224_CO_0562BoMa_R116.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20160224_CO_0562BoMa_R73	20160224_CO_0562BoMa_R73	Mouse gut metagenome	Feces	not applicable	not available	A_Metaproteomic_Workflow_for_Sample_Preparation_and_Data_Analysis_Applied_to_Mouse_Faeces_4	feces	feces	8.0, 0.1	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	20160224_CO_0562BoMa_R73	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160224_CO_0562BoMa_R73.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20160224_CO_0562BoMa_R78	20160224_CO_0562BoMa_R78	Mouse gut metagenome	Feces	not applicable	not available	A_Metaproteomic_Workflow_for_Sample_Preparation_and_Data_Analysis_Applied_to_Mouse_Faeces_4	feces	feces	8.0, 0.1	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	20160224_CO_0562BoMa_R78	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160224_CO_0562BoMa_R78.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20160224_CO_0562BoMa_R80	20160224_CO_0562BoMa_R80	Mouse gut metagenome	Feces	not applicable	not available	A_Metaproteomic_Workflow_for_Sample_Preparation_and_Data_Analysis_Applied_to_Mouse_Faeces_4	feces	feces	8.0, 0.1	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	20160224_CO_0562BoMa_R80	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160224_CO_0562BoMa_R80.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20160224_CO_0562BoMa_R81	20160224_CO_0562BoMa_R81	Mouse gut metagenome	Feces	not applicable	not available	A_Metaproteomic_Workflow_for_Sample_Preparation_and_Data_Analysis_Applied_to_Mouse_Faeces_4	feces	feces	8.0, 0.1	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	20160224_CO_0562BoMa_R81	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160224_CO_0562BoMa_R81.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20160224_CO_0562BoMa_R83	20160224_CO_0562BoMa_R83	Mouse gut metagenome	Feces	not applicable	not available	A_Metaproteomic_Workflow_for_Sample_Preparation_and_Data_Analysis_Applied_to_Mouse_Faeces_4	feces	feces	8.0, 0.1	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	20160224_CO_0562BoMa_R83	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160224_CO_0562BoMa_R83.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
