source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
CAA20230311Hupp_TPM_ZY_DIA_60min_b44_10	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230311Hupp_TPM_ZY_DIA_60min_b44_11	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_11	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230311Hupp_TPM_ZY_DIA_60min_b44_12	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230311Hupp_TPM_ZY_DIA_60min_b44_13	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_13	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230311Hupp_TPM_ZY_DIA_60min_b44_14	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_14	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230311Hupp_TPM_ZY_DIA_60min_b44_15	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_15	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230311Hupp_TPM_ZY_DIA_60min_b44_2	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230311Hupp_TPM_ZY_DIA_60min_b44_3	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230311Hupp_TPM_ZY_DIA_60min_b44_4	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230311Hupp_TPM_ZY_DIA_60min_b44_5	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_5	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230311Hupp_TPM_ZY_DIA_60min_b44_6	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_6	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230311Hupp_TPM_ZY_DIA_60min_b44_7	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_7	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230311Hupp_TPM_ZY_DIA_60min_b44_8	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_8	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230311Hupp_TPM_ZY_DIA_60min_b44_9	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_9	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230311Hupp_TPM_ZY_DIA_60min_b44_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_Rep_b28_14	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_Rep_b28_14	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_Rep_b28_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_b28_1	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_b28_10	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_b28_11	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_11	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_b28_12	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_b28_13	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_13	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_b28_14	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_14	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_b28_15	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_15	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_b28_2	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_b28_3	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_b28_4	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_b28_5	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_5	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_b28_6	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_6	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_b28_7	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_7	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_b28_8	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_8	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230312Hupp_TPM_ZY_DIA_60min_b28_9	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_9	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230312Hupp_TPM_ZY_DIA_60min_b28_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230313Hupp_TPM_ZY_DIA_60min_Rep_b29_4	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230313Hupp_TPM_ZY_DIA_60min_Rep_b29_4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230313Hupp_TPM_ZY_DIA_60min_Rep_b29_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230313Hupp_TPM_ZY_DIA_60min_b29_1	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230313Hupp_TPM_ZY_DIA_60min_b29_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230313Hupp_TPM_ZY_DIA_60min_b29_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230313Hupp_TPM_ZY_DIA_60min_b29_10	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230313Hupp_TPM_ZY_DIA_60min_b29_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230313Hupp_TPM_ZY_DIA_60min_b29_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230313Hupp_TPM_ZY_DIA_60min_b29_11	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230313Hupp_TPM_ZY_DIA_60min_b29_11	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230313Hupp_TPM_ZY_DIA_60min_b29_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230313Hupp_TPM_ZY_DIA_60min_b29_12	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230313Hupp_TPM_ZY_DIA_60min_b29_12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230313Hupp_TPM_ZY_DIA_60min_b29_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230313Hupp_TPM_ZY_DIA_60min_b29_13	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230313Hupp_TPM_ZY_DIA_60min_b29_13	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230313Hupp_TPM_ZY_DIA_60min_b29_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAA20230313Hupp_TPM_ZY_DIA_60min_b29_14	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAA20230313Hupp_TPM_ZY_DIA_60min_b29_14	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAA20230313Hupp_TPM_ZY_DIA_60min_b29_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
