source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[sex]	characteristics[material type]	characteristics[biological replicate]	characteristics[pooled sample]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[disease]
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_70	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	70	1	G0826-Bat-130723-P1-70.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0826-Bat-130723-P1-70.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_73	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	73	1	G0826-Bat-130723-P1-73.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0826-Bat-130723-P1-73.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_74	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	74	1	G0826-Bat-130723-P1-74.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0826-Bat-130723-P1-74.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_76	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	76	1	G0826-Bat-130723-P1-76.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0826-Bat-130723-P1-76.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_80	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	80	1	G0826-Bat-130723-P1-80.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0826-Bat-130723-P1-80.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_83	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	83	1	G0826-Bat-130723-P1-83.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0826-Bat-130723-P1-83.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_92	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	92	1	G0826-Bat-130723-P1-92.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0826-Bat-130723-P1-92.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_93	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	93	1	G0826-Bat-130723-P1-93.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0826-Bat-130723-P1-93.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_95	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	95	1	G0826-Bat-130723-P1-95.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0826-Bat-130723-P1-95.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_100	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	100	1	G0906-Bat-130723-P1-100.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0906-Bat-130723-P1-100.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_104	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	104	1	G0906-Bat-130723-P1-104.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0906-Bat-130723-P1-104.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_105	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	105	1	G0906-Bat-130723-P1-105.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0906-Bat-130723-P1-105.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_108	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	108	1	G0906-Bat-130723-P1-108.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0906-Bat-130723-P1-108.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_109	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	109	1	G0906-Bat-130723-P1-109.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0906-Bat-130723-P1-109.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_110	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	110	1	G0906-Bat-130723-P1-110.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0906-Bat-130723-P1-110.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_111	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	111	1	G0906-Bat-130723-P1-111.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0906-Bat-130723-P1-111.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_114	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	114	1	G0906-Bat-130723-P1-114.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0906-Bat-130723-P1-114.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_97	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	97	1	G0906-Bat-130723-P1-97.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0906-Bat-130723-P1-97.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_precipitate	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_P_98	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	98	1	G0906-Bat-130723-P1-98.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0906-Bat-130723-P1-98.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_10	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	10	1	G0927-Bat-1S-10.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-10.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_13	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	13	1	G0927-Bat-1S-13.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-13.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_14	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	14	1	G0927-Bat-1S-14.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-14.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_15	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	15	1	G0927-Bat-1S-15.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-15.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_19	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	19	1	G0927-Bat-1S-19.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-19.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_20	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	20	1	G0927-Bat-1S-20.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-20.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_26	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	26	1	G0927-Bat-1S-26.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-26.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_28	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	28	1	G0927-Bat-1S-28.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-28.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_3	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	3	1	G0927-Bat-1S-3.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-3.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
