source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
QEHF_181122_46.msf	QEHF_181122_46.msf	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_46.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_46.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_46	QEHF_181122_46	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_46	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_46.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_48.msf	QEHF_181122_48.msf	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_48.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_48.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_48	QEHF_181122_48	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_48	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_48.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_51.msf	QEHF_181122_51.msf	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_51.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_51.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_51	QEHF_181122_51	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_51	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_51.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_52.msf	QEHF_181122_52.msf	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_52.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_52.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_52	QEHF_181122_52	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_52	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_52.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_54.msf	QEHF_181122_54.msf	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_54.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_54.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_54	QEHF_181122_54	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_54	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_54.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_57.msf	QEHF_181122_57.msf	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_57.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_57.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_57	QEHF_181122_57	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_57	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_57.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_58.msf	QEHF_181122_58.msf	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_58.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_58.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_58	QEHF_181122_58	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_58	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_58.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_60.msf	QEHF_181122_60.msf	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_60.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_60.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_60	QEHF_181122_60	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_60	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_60.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_63.msf	QEHF_181122_63.msf	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_63.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_63.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_63	QEHF_181122_63	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_63	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_63.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_64.msf	QEHF_181122_64.msf	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_64.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_64.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_64	QEHF_181122_64	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_64	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_64.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_66.msf	QEHF_181122_66.msf	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_66.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_66.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_66	QEHF_181122_66	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_66	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_66.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_73.msf	QEHF_181122_73.msf	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_73.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_73.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_73	QEHF_181122_73	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_73	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_73.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_74.msf	QEHF_181122_74.msf	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_74.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_74.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
QEHF_181122_74	QEHF_181122_74	Streptococcus oralis	not available	not applicable	Lichen planus	METATAXONOMIC_AND_METAPROTEOMIC_PROFILING_OF_THE_ORAL_MICROBIOME_IN_ORAL_LICHEN_PLANUS	not available	not available	not available	not available	not available	not available	1	QEHF_181122_74	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QEHF_181122_74.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
