source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
AB-17S-F5	acinetobacter baumannii	not available	not applicable	not available	1	AB-17S-F5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	5	1	AB-17S-F5.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/AB-17S-F5.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
R2	acinetobacter baumannii	not available	not applicable	not available	1	R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	R2.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/R2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
20120604R1P01	acinetobacter baumannii	not available	not applicable	not available	1	20120604R1P01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120604R1P01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/20120604R1P01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
R5	acinetobacter baumannii	not available	not applicable	not available	1	R5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	R5.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/R5.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Chichi-service-phospho-A-baumannii-Sk17-R-PBS-level2_20131121	acinetobacter baumannii	not available	not applicable	not available	1	Chichi-service-phospho-A-baumannii-Sk17-R-PBS-level2_20131121	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Chichi-service-phospho-A-baumannii-Sk17-R-PBS-level2_20131121.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/Chichi-service-phospho-A-baumannii-Sk17-R-PBS-level2_20131121.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
AB-17S-F1	acinetobacter baumannii	not available	not applicable	not available	1	AB-17S-F1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	AB-17S-F1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/AB-17S-F1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
R1	acinetobacter baumannii	not available	not applicable	not available	1	R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	R1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/R1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
SK17S-3	acinetobacter baumannii	not available	not applicable	not available	3	SK17S-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	SK17S-3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/SK17S-3.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Chichi-service-phospho-A-baumannii-Sk17-S-EtOH-level1_20131023	acinetobacter baumannii	not available	not applicable	not available	1	Chichi-service-phospho-A-baumannii-Sk17-S-EtOH-level1_20131023	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Chichi-service-phospho-A-baumannii-Sk17-S-EtOH-level1_20131023.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/Chichi-service-phospho-A-baumannii-Sk17-S-EtOH-level1_20131023.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
AB-17R-F7	acinetobacter baumannii	not available	not applicable	not available	1	AB-17R-F7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	7	1	AB-17R-F7.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/AB-17R-F7.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
20120604S2P01	acinetobacter baumannii	not available	not applicable	not available	1	20120604S2P01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120604S2P01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/20120604S2P01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
S4	acinetobacter baumannii	not available	not applicable	not available	1	S4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	S4.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/S4.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
R3	acinetobacter baumannii	not available	not applicable	not available	1	R3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	R3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/R3.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
17S-7	acinetobacter baumannii	not available	not applicable	not available	7	17S-7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	17S-7.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/17S-7.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
20120530S301	acinetobacter baumannii	not available	not applicable	not available	1	20120530S301	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120530S301.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/20120530S301.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
SK17-R-2	acinetobacter baumannii	not available	not applicable	not available	2	SK17-R-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	SK17-R-2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/SK17-R-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
17S-3	acinetobacter baumannii	not available	not applicable	not available	3	17S-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	17S-3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/17S-3.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
20120601R3P01	acinetobacter baumannii	not available	not applicable	not available	1	20120601R3P01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120601R3P01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/20120601R3P01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
SK17-S-1	acinetobacter baumannii	not available	not applicable	not available	1	SK17-S-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	SK17-S-1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/SK17-S-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
20120521R101	acinetobacter baumannii	not available	not applicable	not available	1	20120521R101	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120521R101.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/20120521R101.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
17R-7	acinetobacter baumannii	not available	not applicable	not available	7	17R-7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	17R-7.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/17R-7.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
S5	acinetobacter baumannii	not available	not applicable	not available	1	S5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	S5.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/S5.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
AB-17R-F1	acinetobacter baumannii	not available	not applicable	not available	1	AB-17R-F1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	AB-17R-F1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/AB-17R-F1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
AB-17S-F3	acinetobacter baumannii	not available	not applicable	not available	1	AB-17S-F3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	3	1	AB-17S-F3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/AB-17S-F3.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
17S-5	acinetobacter baumannii	not available	not applicable	not available	5	17S-5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	17S-5.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/17S-5.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
SK17R-2	acinetobacter baumannii	not available	not applicable	not available	2	SK17R-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	SK17R-2.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/SK17R-2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
AB-17R-F6	acinetobacter baumannii	not available	not applicable	not available	1	AB-17R-F6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	6	1	AB-17R-F6.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/AB-17R-F6.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
17R-5	acinetobacter baumannii	not available	not applicable	not available	5	17R-5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	17R-5.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002033/17R-5.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
