source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
160211_OV3_P5_SK_JHa_373-Pe2_01	160211_OV3_P5_SK_JHa_373-Pe2_01	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160211_OV3_P5_SK_JHa_373-Pe2_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160211_OV3_P5_SK_JHa_373-Pe2_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160211_OV3_P5_SK_JHa_373-Pe2_02	160211_OV3_P5_SK_JHa_373-Pe2_02	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160211_OV3_P5_SK_JHa_373-Pe2_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160211_OV3_P5_SK_JHa_373-Pe2_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160211_OV3_P5_SK_JHa_373-Pe2_03	160211_OV3_P5_SK_JHa_373-Pe2_03	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160211_OV3_P5_SK_JHa_373-Pe2_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160211_OV3_P5_SK_JHa_373-Pe2_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160211_OV3_P5_SK_JHa_373-Pe2_04	160211_OV3_P5_SK_JHa_373-Pe2_04	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160211_OV3_P5_SK_JHa_373-Pe2_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160211_OV3_P5_SK_JHa_373-Pe2_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160211_OV3_P5_SK_JHa_373-Pe2_05	160211_OV3_P5_SK_JHa_373-Pe2_05	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160211_OV3_P5_SK_JHa_373-Pe2_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160211_OV3_P5_SK_JHa_373-Pe2_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160211_OV3_P5_SK_JHa_373-Pe2_06	160211_OV3_P5_SK_JHa_373-Pe2_06	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160211_OV3_P5_SK_JHa_373-Pe2_06	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160211_OV3_P5_SK_JHa_373-Pe2_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160211_OV3_P5_SK_JHa_373-Pe2_07	160211_OV3_P5_SK_JHa_373-Pe2_07	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160211_OV3_P5_SK_JHa_373-Pe2_07	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160211_OV3_P5_SK_JHa_373-Pe2_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160211_OV3_P5_SK_JHa_373-Pe2_08	160211_OV3_P5_SK_JHa_373-Pe2_08	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160211_OV3_P5_SK_JHa_373-Pe2_08	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160211_OV3_P5_SK_JHa_373-Pe2_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160211_OV3_P5_SK_JHa_373-Pe2_09	160211_OV3_P5_SK_JHa_373-Pe2_09	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160211_OV3_P5_SK_JHa_373-Pe2_09	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160211_OV3_P5_SK_JHa_373-Pe2_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160211_OV3_P5_SK_JHa_373-Pe2_10	160211_OV3_P5_SK_JHa_373-Pe2_10	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160211_OV3_P5_SK_JHa_373-Pe2_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160211_OV3_P5_SK_JHa_373-Pe2_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160212_OV3_P5_SK_JHa_373-Pe1_01	160212_OV3_P5_SK_JHa_373-Pe1_01	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160212_OV3_P5_SK_JHa_373-Pe1_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160212_OV3_P5_SK_JHa_373-Pe1_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160212_OV3_P5_SK_JHa_373-Pe1_02	160212_OV3_P5_SK_JHa_373-Pe1_02	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160212_OV3_P5_SK_JHa_373-Pe1_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160212_OV3_P5_SK_JHa_373-Pe1_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160212_OV3_P5_SK_JHa_373-Pe1_03	160212_OV3_P5_SK_JHa_373-Pe1_03	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160212_OV3_P5_SK_JHa_373-Pe1_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160212_OV3_P5_SK_JHa_373-Pe1_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160212_OV3_P5_SK_JHa_373-Pe1_04	160212_OV3_P5_SK_JHa_373-Pe1_04	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160212_OV3_P5_SK_JHa_373-Pe1_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160212_OV3_P5_SK_JHa_373-Pe1_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160212_OV3_P5_SK_JHa_373-Pe1_05	160212_OV3_P5_SK_JHa_373-Pe1_05	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160212_OV3_P5_SK_JHa_373-Pe1_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160212_OV3_P5_SK_JHa_373-Pe1_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160212_OV3_P5_SK_JHa_373-Pe1_06	160212_OV3_P5_SK_JHa_373-Pe1_06	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160212_OV3_P5_SK_JHa_373-Pe1_06	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160212_OV3_P5_SK_JHa_373-Pe1_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160212_OV3_P5_SK_JHa_373-Pe1_07	160212_OV3_P5_SK_JHa_373-Pe1_07	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160212_OV3_P5_SK_JHa_373-Pe1_07	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160212_OV3_P5_SK_JHa_373-Pe1_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160212_OV3_P5_SK_JHa_373-Pe1_08	160212_OV3_P5_SK_JHa_373-Pe1_08	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160212_OV3_P5_SK_JHa_373-Pe1_08	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160212_OV3_P5_SK_JHa_373-Pe1_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160212_OV3_P5_SK_JHa_373-Pe1_09	160212_OV3_P5_SK_JHa_373-Pe1_09	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160212_OV3_P5_SK_JHa_373-Pe1_09	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160212_OV3_P5_SK_JHa_373-Pe1_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160212_OV3_P5_SK_JHa_373-Pe1_10	160212_OV3_P5_SK_JHa_373-Pe1_10	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160212_OV3_P5_SK_JHa_373-Pe1_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160212_OV3_P5_SK_JHa_373-Pe1_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160213_OV3_P5_SK_JHa_372-Pe1_01	160213_OV3_P5_SK_JHa_372-Pe1_01	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160213_OV3_P5_SK_JHa_372-Pe1_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160213_OV3_P5_SK_JHa_372-Pe1_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160213_OV3_P5_SK_JHa_372-Pe1_02	160213_OV3_P5_SK_JHa_372-Pe1_02	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160213_OV3_P5_SK_JHa_372-Pe1_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160213_OV3_P5_SK_JHa_372-Pe1_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160213_OV3_P5_SK_JHa_372-Pe1_03	160213_OV3_P5_SK_JHa_372-Pe1_03	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160213_OV3_P5_SK_JHa_372-Pe1_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160213_OV3_P5_SK_JHa_372-Pe1_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160213_OV3_P5_SK_JHa_372-Pe1_04	160213_OV3_P5_SK_JHa_372-Pe1_04	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160213_OV3_P5_SK_JHa_372-Pe1_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160213_OV3_P5_SK_JHa_372-Pe1_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160213_OV3_P5_SK_JHa_372-Pe1_05	160213_OV3_P5_SK_JHa_372-Pe1_05	metagenome	not available	not applicable	not available	Methanosaeta_and_Candidatus_Velamenicoccus_archaeovorus	not available	not available	not available	not available	not available	not available	1	160213_OV3_P5_SK_JHa_372-Pe1_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	160213_OV3_P5_SK_JHa_372-Pe1_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
