source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Control_Colon_mucus-2_C	Control_Colon_mucus-2_C	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-2_C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-2_C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Control_Colon_mucus-3_A.msf	Control_Colon_mucus-3_A.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-3_A.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-3_A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Control_Colon_mucus-3_A	Control_Colon_mucus-3_A	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-3_A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-3_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Control_Colon_mucus-3_B.msf	Control_Colon_mucus-3_B.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-3_B.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-3_B.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Control_Colon_mucus-3_C.msf	Control_Colon_mucus-3_C.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-3_C.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-3_C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Control_Colon_mucus-4_A	Control_Colon_mucus-4_A	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-4_A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-4_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Control_Colon_mucus-4_B.msf	Control_Colon_mucus-4_B.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-4_B.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-4_B.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Control_Colon_mucus-4_C	Control_Colon_mucus-4_C	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-4_C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-4_C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Control_Colon_mucus-5_A	Control_Colon_mucus-5_A	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-5_A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-5_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Control_Colon_mucus-5_B	Control_Colon_mucus-5_B	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-5_B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-5_B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Control_Colon_mucus-5_C.msf	Control_Colon_mucus-5_C.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-5_C.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-5_C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Control_Colon_mucus-6_A.msf	Control_Colon_mucus-6_A.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-6_A.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-6_A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Control_Colon_mucus-6_C.msf	Control_Colon_mucus-6_C.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-6_C.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-6_C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Control_Colon_mucus-7_B	Control_Colon_mucus-7_B	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-7_B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-7_B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Control_Colon_mucus-8_B	Control_Colon_mucus-8_B	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-8_B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-8_B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Control_Colon_mucus-9_A.msf	Control_Colon_mucus-9_A.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	Control_Colon_mucus-9_A.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Control_Colon_mucus-9_A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_cecum_content-1.msf	DSS_cecum_content-1.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_cecum_content-1.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_cecum_content-1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_cecum_content-10	DSS_cecum_content-10	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_cecum_content-10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_cecum_content-10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_cecum_content-12	DSS_cecum_content-12	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_cecum_content-12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_cecum_content-12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_cecum_content-5.msf	DSS_cecum_content-5.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_cecum_content-5.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_cecum_content-5.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_cecum_content-6.msf	DSS_cecum_content-6.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_cecum_content-6.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_cecum_content-6.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_cecum_content-7.msf	DSS_cecum_content-7.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_cecum_content-7.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_cecum_content-7.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_cecum_content-7	DSS_cecum_content-7	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_cecum_content-7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_cecum_content-7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_cecum_content-8.msf	DSS_cecum_content-8.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_cecum_content-8.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_cecum_content-8.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_cecum_content-9	DSS_cecum_content-9	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_cecum_content-9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_cecum_content-9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_colon-content-1.msf	DSS_colon-content-1.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_colon-content-1.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_colon-content-1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_colon-content-1	DSS_colon-content-1	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_colon-content-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_colon-content-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_colon-content-10.msf	DSS_colon-content-10.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_colon-content-10.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_colon-content-10.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_colon-content-2	DSS_colon-content-2	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_colon-content-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_colon-content-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_colon-content-3.msf	DSS_colon-content-3.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_colon-content-3.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_colon-content-3.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_colon-content-3	DSS_colon-content-3	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_colon-content-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_colon-content-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_colon-content-4	DSS_colon-content-4	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_colon-content-4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_colon-content-4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_colon-content-5.msf	DSS_colon-content-5.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_colon-content-5.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_colon-content-5.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
