source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
PJS20141208_pY100-29	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	29	PJS20141208_pY100-29	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141208_pY100-29.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141208_pY100-29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141215_pY20-23	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	23	PJS20141215_pY20-23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141215_pY20-23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141215_pY20-23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141208_pY100-25	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	25	PJS20141208_pY100-25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141208_pY100-25.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141208_pY100-25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141121_pY20-15	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	15	PJS20141121_pY20-15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141121_pY20-15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141121_pY20-15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141208_pY100-31	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	31	PJS20141208_pY100-31	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141208_pY100-31.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141208_pY100-31.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141121_pY20-9	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	9	PJS20141121_pY20-9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141121_pY20-9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141121_pY20-9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100124_AsPC1_n2_CID15_3	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	3	Emily_100124_AsPC1_n2_CID15_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100124_AsPC1_n2_CID15_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100124_AsPC1_n2_CID15_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141115_pY100-14	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	14	PJS20141115_pY100-14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141115_pY100-14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141115_pY100-14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100124_CFPAC1_n2_CID15_6	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	6	Emily_100124_CFPAC1_n2_CID15_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100124_CFPAC1_n2_CID15_6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100124_CFPAC1_n2_CID15_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141215_pY20-24	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	24	PJS20141215_pY20-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141215_pY20-24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141215_pY20-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141215_pY20-18	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	18	PJS20141215_pY20-18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141215_pY20-18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141215_pY20-18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100206_PANC0327_n1_CID15_11	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	11	Emily_100206_PANC0327_n1_CID15_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100206_PANC0327_n1_CID15_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100206_PANC0327_n1_CID15_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100206_HPAC_n1_CID15_8	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	8	Emily_100206_HPAC_n1_CID15_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100206_HPAC_n1_CID15_8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100206_HPAC_n1_CID15_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141215_pY20-19	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	19	PJS20141215_pY20-19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141215_pY20-19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141215_pY20-19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100124_PANC1005_n2_CID15_10	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	10	Emily_100124_PANC1005_n2_CID15_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100124_PANC1005_n2_CID15_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100124_PANC1005_n2_CID15_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141215_pY20-32	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	32	PJS20141215_pY20-32	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141215_pY20-32.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141215_pY20-32.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100206_HPAFII_n1_CID15_7	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	7	Emily_100206_HPAFII_n1_CID15_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100206_HPAFII_n1_CID15_7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100206_HPAFII_n1_CID15_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141215_pY20-33	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	33	PJS20141215_pY20-33	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141215_pY20-33.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141215_pY20-33.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100206_PANC0203_n1_CID15_13	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	13	Emily_100206_PANC0203_n1_CID15_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100206_PANC0203_n1_CID15_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100206_PANC0203_n1_CID15_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100124_Capan1_n2_CID15_19	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	19	Emily_100124_Capan1_n2_CID15_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100124_Capan1_n2_CID15_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100124_Capan1_n2_CID15_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
20100421_MP2_n1_Orbi	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	1	20100421_MP2_n1_Orbi	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20100421_MP2_n1_Orbi.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/20100421_MP2_n1_Orbi.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141215_pY20-31	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	31	PJS20141215_pY20-31	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141215_pY20-31.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141215_pY20-31.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100206_PANC1005_n1_CID15_10	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	10	Emily_100206_PANC1005_n1_CID15_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100206_PANC1005_n1_CID15_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100206_PANC1005_n1_CID15_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100206_CFPAC1_n1_CID15_6	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	6	Emily_100206_CFPAC1_n1_CID15_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100206_CFPAC1_n1_CID15_6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100206_CFPAC1_n1_CID15_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100124_PL45_n2_CID15_16	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	16	Emily_100124_PL45_n2_CID15_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100124_PL45_n2_CID15_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100124_PL45_n2_CID15_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
20100421_Kras_n2_Orbi	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	1	20100421_Kras_n2_Orbi	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20100421_Kras_n2_Orbi.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/20100421_Kras_n2_Orbi.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100124_Capan2_n2_CID15_20	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	20	Emily_100124_Capan2_n2_CID15_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100124_Capan2_n2_CID15_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100124_Capan2_n2_CID15_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100124_PANC0504_n2_CID15_15	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	15	Emily_100124_PANC0504_n2_CID15_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100124_PANC0504_n2_CID15_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100124_PANC0504_n2_CID15_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100206_AsPC1_n1_CID15_3	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	3	Emily_100206_AsPC1_n1_CID15_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100206_AsPC1_n1_CID15_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100206_AsPC1_n1_CID15_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100124_Hs766T_n2_CID15_17	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	17	Emily_100124_Hs766T_n2_CID15_17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100124_Hs766T_n2_CID15_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100124_Hs766T_n2_CID15_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141215_pY20-27	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	27	PJS20141215_pY20-27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141215_pY20-27.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141215_pY20-27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100206_SW1990_n1_CID15_9	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	9	Emily_100206_SW1990_n1_CID15_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100206_SW1990_n1_CID15_9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100206_SW1990_n1_CID15_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141115_pY100-3	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	3	PJS20141115_pY100-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141115_pY100-3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141115_pY100-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
20100421_HPDE_n2_Orbi	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	1	20100421_HPDE_n2_Orbi	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20100421_HPDE_n2_Orbi.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/20100421_HPDE_n2_Orbi.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141115_pY100-5	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	5	PJS20141115_pY100-5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141115_pY100-5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141115_pY100-5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141115_pY100-9	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	9	PJS20141115_pY100-9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141115_pY100-9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141115_pY100-9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
