source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[sampling time]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[organism part]	factor value[sampling time]
cerebellum_CT2_rep1	Mus musculus	cerebellum	not applicable	normal	adult	not available	not available	not available	CT2	tissue	1	run_73	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_01_DIA_CEL_CT2_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037	CT2
cerebellum_CT2_rep2	Mus musculus	cerebellum	not applicable	normal	adult	not available	not available	not available	CT2	tissue	2	run_74	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_02_DIA_CEL_CT2_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037	CT2
cerebellum_CT6_rep1	Mus musculus	cerebellum	not applicable	normal	adult	not available	not available	not available	CT6	tissue	1	run_75	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_03_DIA_CEL_CT6_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037	CT6
cerebellum_CT6_rep2	Mus musculus	cerebellum	not applicable	normal	adult	not available	not available	not available	CT6	tissue	2	run_76	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_04_DIA_CEL_CT6_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037	CT6
cerebellum_CT10_rep1	Mus musculus	cerebellum	not applicable	normal	adult	not available	not available	not available	CT10	tissue	1	run_77	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_05_DIA_CEL_CT10_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037	CT10
cerebellum_CT10_rep2	Mus musculus	cerebellum	not applicable	normal	adult	not available	not available	not available	CT10	tissue	2	run_78	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_06_DIA_CEL_CT10_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037	CT10
cerebellum_CT14_rep1	Mus musculus	cerebellum	not applicable	normal	adult	not available	not available	not available	CT14	tissue	1	run_79	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_07_DIA_CEL_CT14_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037	CT14
cerebellum_CT14_rep2	Mus musculus	cerebellum	not applicable	normal	adult	not available	not available	not available	CT14	tissue	2	run_80	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_08_DIA_CEL_CT14_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037	CT14
cerebellum_CT18_rep1	Mus musculus	cerebellum	not applicable	normal	adult	not available	not available	not available	CT18	tissue	1	run_81	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_09_DIA_CEL_CT18_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037	CT18
cerebellum_CT18_rep2	Mus musculus	cerebellum	not applicable	normal	adult	not available	not available	not available	CT18	tissue	2	run_82	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_10_DIA_CEL_CT18_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037	CT18
cerebellum_CT22_rep1	Mus musculus	cerebellum	not applicable	normal	adult	not available	not available	not available	CT22	tissue	1	run_83	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_11_DIA_CEL_CT22_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037	CT22
cerebellum_CT22_rep2	Mus musculus	cerebellum	not applicable	normal	adult	not available	not available	not available	CT22	tissue	2	run_84	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_12_DIA_CEL_CT22_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037	CT22
hindbrain_CT2_rep1	Mus musculus	hindbrain	not applicable	normal	adult	not available	not available	not available	CT2	tissue	1	run_85	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_01_DIA_HB_CT2_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=hindbrain;AC=UBERON:0002028	CT2
hindbrain_CT2_rep2	Mus musculus	hindbrain	not applicable	normal	adult	not available	not available	not available	CT2	tissue	2	run_86	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_02_DIA_HB_CT2_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=hindbrain;AC=UBERON:0002028	CT2
hindbrain_CT6_rep1	Mus musculus	hindbrain	not applicable	normal	adult	not available	not available	not available	CT6	tissue	1	run_87	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_03_DIA_HB_CT6_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=hindbrain;AC=UBERON:0002028	CT6
hindbrain_CT6_rep2	Mus musculus	hindbrain	not applicable	normal	adult	not available	not available	not available	CT6	tissue	2	run_88	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_04_DIA_HB_CT6_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=hindbrain;AC=UBERON:0002028	CT6
hindbrain_CT10_rep1	Mus musculus	hindbrain	not applicable	normal	adult	not available	not available	not available	CT10	tissue	1	run_89	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_05_DIA_HB_CT10_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=hindbrain;AC=UBERON:0002028	CT10
hindbrain_CT10_rep2	Mus musculus	hindbrain	not applicable	normal	adult	not available	not available	not available	CT10	tissue	2	run_90	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_06_DIA_HB_CT10_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=hindbrain;AC=UBERON:0002028	CT10
hindbrain_CT14_rep1	Mus musculus	hindbrain	not applicable	normal	adult	not available	not available	not available	CT14	tissue	1	run_91	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_07_DIA_HB_CT14_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=hindbrain;AC=UBERON:0002028	CT14
hindbrain_CT14_rep2	Mus musculus	hindbrain	not applicable	normal	adult	not available	not available	not available	CT14	tissue	2	run_92	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_08_DIA_HB_CT14_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=hindbrain;AC=UBERON:0002028	CT14
hindbrain_CT18_rep1	Mus musculus	hindbrain	not applicable	normal	adult	not available	not available	not available	CT18	tissue	1	run_93	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_09_DIA_HB_CT18_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=hindbrain;AC=UBERON:0002028	CT18
hindbrain_CT18_rep2	Mus musculus	hindbrain	not applicable	normal	adult	not available	not available	not available	CT18	tissue	2	run_94	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_10_DIA_HB_CT18_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=hindbrain;AC=UBERON:0002028	CT18
hindbrain_CT22_rep1	Mus musculus	hindbrain	not applicable	normal	adult	not available	not available	not available	CT22	tissue	1	run_95	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_11_DIA_HB_CT22_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=hindbrain;AC=UBERON:0002028	CT22
hindbrain_CT22_rep2	Mus musculus	hindbrain	not applicable	normal	adult	not available	not available	not available	CT22	tissue	2	run_96	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241103_12_DIA_HB_CT22_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=hindbrain;AC=UBERON:0002028	CT22
cerebral_cortex_CT2_rep1	Mus musculus	cerebral cortex	not applicable	normal	adult	not available	not available	not available	CT2	tissue	1	run_97	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241110_01_DIA_CTXR_CT2_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebral cortex;AC=UBERON:0000956	CT2
cerebral_cortex_CT2_rep2	Mus musculus	cerebral cortex	not applicable	normal	adult	not available	not available	not available	CT2	tissue	2	run_98	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241110_02_DIA_CTXR_CT2_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebral cortex;AC=UBERON:0000956	CT2
cerebral_cortex_CT6_rep1	Mus musculus	cerebral cortex	not applicable	normal	adult	not available	not available	not available	CT6	tissue	1	run_99	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241110_03_DIA_CTXR_CT6_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebral cortex;AC=UBERON:0000956	CT6
cerebral_cortex_CT6_rep2	Mus musculus	cerebral cortex	not applicable	normal	adult	not available	not available	not available	CT6	tissue	2	run_100	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241110_04_DIA_CTXR_CT6_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebral cortex;AC=UBERON:0000956	CT6
cerebral_cortex_CT10_rep1	Mus musculus	cerebral cortex	not applicable	normal	adult	not available	not available	not available	CT10	tissue	1	run_101	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241110_05_DIA_CTXR_CT10_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebral cortex;AC=UBERON:0000956	CT10
cerebral_cortex_CT10_rep2	Mus musculus	cerebral cortex	not applicable	normal	adult	not available	not available	not available	CT10	tissue	2	run_102	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241110_06_DIA_CTXR_CT10_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebral cortex;AC=UBERON:0000956	CT10
cerebral_cortex_CT14_rep1	Mus musculus	cerebral cortex	not applicable	normal	adult	not available	not available	not available	CT14	tissue	1	run_103	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241110_07_DIA_CTXR_CT14_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebral cortex;AC=UBERON:0000956	CT14
cerebral_cortex_CT14_rep2	Mus musculus	cerebral cortex	not applicable	normal	adult	not available	not available	not available	CT14	tissue	2	run_104	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241110_08_DIA_CTXR_CT14_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebral cortex;AC=UBERON:0000956	CT14
cerebral_cortex_CT18_rep1	Mus musculus	cerebral cortex	not applicable	normal	adult	not available	not available	not available	CT18	tissue	1	run_105	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241110_09_DIA_CTXR_CT18_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebral cortex;AC=UBERON:0000956	CT18
cerebral_cortex_CT18_rep2	Mus musculus	cerebral cortex	not applicable	normal	adult	not available	not available	not available	CT18	tissue	2	run_106	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241110_10_DIA_CTXR_CT18_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebral cortex;AC=UBERON:0000956	CT18
cerebral_cortex_CT22_rep1	Mus musculus	cerebral cortex	not applicable	normal	adult	not available	not available	not available	CT22	tissue	1	run_107	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241110_11_DIA_CTXR_CT22_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebral cortex;AC=UBERON:0000956	CT22
cerebral_cortex_CT22_rep2	Mus musculus	cerebral cortex	not applicable	normal	adult	not available	not available	not available	CT22	tissue	2	run_108	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241110_12_DIA_CTXR_CT22_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebral cortex;AC=UBERON:0000956	CT22
