source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[human leukocyte antigen]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[individual]	characteristics[biological replicate]	material type	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]	factor value[human leukocyte antigen]
PXD019643-Sample-161	Homo sapiens	bone marrow	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 481	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170424_AM_AUT01-DN17_BoneMarrow_W6-32_10%_DDA_1_400-650mz_msms18_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170424_AM_AUT01-DN17_BoneMarrow_W6-32_10%_DDA_1_400-650mz_msms18_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	bone marrow	Human leukocyte antigen class I
PXD019643-Sample-161	Homo sapiens	bone marrow	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 482	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170424_AM_AUT01-DN17_BoneMarrow_W6-32_10%_DDA_2_400-650mz_msms19_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170424_AM_AUT01-DN17_BoneMarrow_W6-32_10%_DDA_2_400-650mz_msms19_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	bone marrow	Human leukocyte antigen class I
PXD019643-Sample-161	Homo sapiens	bone marrow	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 483	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170424_AM_AUT01-DN17_BoneMarrow_W6-32_10%_DDA_3_400-650mz_msms20_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170424_AM_AUT01-DN17_BoneMarrow_W6-32_10%_DDA_3_400-650mz_msms20_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	bone marrow	Human leukocyte antigen class I
PXD019643-Sample-162	Homo sapiens	brain	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN11	1	organism part	not available	run 484	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170707_AM_AUT01-DN11_Brain_W6-32_10%_DDA_1_400-650mz_msms7_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170707_AM_AUT01-DN11_Brain_W6-32_10%_DDA_1_400-650mz_msms7_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	brain	Human leukocyte antigen class I
PXD019643-Sample-162	Homo sapiens	brain	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN11	1	organism part	not available	run 485	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170707_AM_AUT01-DN11_Brain_W6-32_10%_DDA_2_400-650mz_msms8_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170707_AM_AUT01-DN11_Brain_W6-32_10%_DDA_2_400-650mz_msms8_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	brain	Human leukocyte antigen class I
PXD019643-Sample-162	Homo sapiens	brain	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN11	1	organism part	not available	run 486	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170707_AM_AUT01-DN11_Brain_W6-32_10%_DDA_3_400-650mz_msms9_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170707_AM_AUT01-DN11_Brain_W6-32_10%_DDA_3_400-650mz_msms9_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	brain	Human leukocyte antigen class I
PXD019643-Sample-163	Homo sapiens	heart	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN13	1	organism part	not available	run 487	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170102_AM_AUT01-DN13_Heart_W6-32_10%_DDA_1_400-650mz_msms38_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170102_AM_AUT01-DN13_Heart_W6-32_10%_DDA_1_400-650mz_msms38_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	heart	Human leukocyte antigen class I
PXD019643-Sample-163	Homo sapiens	heart	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN13	1	organism part	not available	run 488	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170102_AM_AUT01-DN13_Heart_W6-32_10%_DDA_2_400-650mz_msms39_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170102_AM_AUT01-DN13_Heart_W6-32_10%_DDA_2_400-650mz_msms39_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	heart	Human leukocyte antigen class I
PXD019643-Sample-163	Homo sapiens	heart	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN13	1	organism part	not available	run 489	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170102_AM_AUT01-DN13_Heart_W6-32_10%_DDA_3_400-650mz_msms40_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170102_AM_AUT01-DN13_Heart_W6-32_10%_DDA_3_400-650mz_msms40_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	heart	Human leukocyte antigen class I
PXD019643-Sample-166	Homo sapiens	muscle	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN09	1	organism part	not available	run 496	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	161002_AM_AUT01-DN09_Muscle_W6-32_10%_DDA_1_400-650mz_msms1_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/161002_AM_AUT01-DN09_Muscle_W6-32_10%_DDA_1_400-650mz_msms1_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	muscle	Human leukocyte antigen class I
PXD019643-Sample-166	Homo sapiens	muscle	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN09	1	organism part	not available	run 497	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	161002_AM_AUT01-DN09_Muscle_W6-32_10%_DDA_2_400-650mz_msms2_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/161002_AM_AUT01-DN09_Muscle_W6-32_10%_DDA_2_400-650mz_msms2_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	muscle	Human leukocyte antigen class I
PXD019643-Sample-166	Homo sapiens	muscle	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN09	1	organism part	not available	run 498	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	161002_AM_AUT01-DN09_Muscle_W6-32_10%_DDA_3_400-650mz_msms3_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/161002_AM_AUT01-DN09_Muscle_W6-32_10%_DDA_3_400-650mz_msms3_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	muscle	Human leukocyte antigen class I
PXD019643-Sample-167	Homo sapiens	adrenal gland	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN11	1	organism part	not available	run 499	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170817_AM_AUT01-DN11_AdrenalGland_W6-32_10%_DDA_1_400-650mz_msms25_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170817_AM_AUT01-DN11_AdrenalGland_W6-32_10%_DDA_1_400-650mz_msms25_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	adrenal gland	Human leukocyte antigen class I
PXD019643-Sample-167	Homo sapiens	adrenal gland	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN11	1	organism part	not available	run 500	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170817_AM_AUT01-DN11_AdrenalGland_W6-32_10%_DDA_2_400-650mz_msms26_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170817_AM_AUT01-DN11_AdrenalGland_W6-32_10%_DDA_2_400-650mz_msms26_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	adrenal gland	Human leukocyte antigen class I
PXD019643-Sample-167	Homo sapiens	adrenal gland	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN11	1	organism part	not available	run 501	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170817_AM_AUT01-DN11_AdrenalGland_W6-32_10%_DDA_3_400-650mz_msms27_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170817_AM_AUT01-DN11_AdrenalGland_W6-32_10%_DDA_3_400-650mz_msms27_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	adrenal gland	Human leukocyte antigen class I
PXD019643-Sample-169	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN11	1	organism part	not available	run 505	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170102_AM_AUT01-DN11_Thyroid_W6-32_10%_DDA_1_400-650mz_msms14_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170102_AM_AUT01-DN11_Thyroid_W6-32_10%_DDA_1_400-650mz_msms14_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class I
PXD019643-Sample-169	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN11	1	organism part	not available	run 506	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170102_AM_AUT01-DN11_Thyroid_W6-32_10%_DDA_2_400-650mz_msms15_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170102_AM_AUT01-DN11_Thyroid_W6-32_10%_DDA_2_400-650mz_msms15_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class I
PXD019643-Sample-169	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN11	1	organism part	not available	run 507	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170102_AM_AUT01-DN11_Thyroid_W6-32_10%_DDA_3_400-650mz_msms16_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170102_AM_AUT01-DN11_Thyroid_W6-32_10%_DDA_3_400-650mz_msms16_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class I
PXD019643-Sample-170	Homo sapiens	lymphnode	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN08	1	organism part	not available	run 508	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170720_AM_AUT01-DN08_LymphNode_W6-32_10%_DDA_1_400-650mz_msms1_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170720_AM_AUT01-DN08_LymphNode_W6-32_10%_DDA_1_400-650mz_msms1_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	lymphnode	Human leukocyte antigen class I
PXD019643-Sample-170	Homo sapiens	lymphnode	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN08	1	organism part	not available	run 509	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170720_AM_AUT01-DN08_LymphNode_W6-32_10%_DDA_2_400-650mz_msms2_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170720_AM_AUT01-DN08_LymphNode_W6-32_10%_DDA_2_400-650mz_msms2_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	lymphnode	Human leukocyte antigen class I
PXD019643-Sample-170	Homo sapiens	lymphnode	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN08	1	organism part	not available	run 510	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170720_AM_AUT01-DN08_LymphNode_W6-32_10%_DDA_3_400-650mz_msms3_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170720_AM_AUT01-DN08_LymphNode_W6-32_10%_DDA_3_400-650mz_msms3_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	lymphnode	Human leukocyte antigen class I
PXD019643-Sample-172	Homo sapiens	aorta	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN11	1	organism part	not available	run 514	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171230_AM_AUT01-DN11_Aorta_W6-32_10%_DDA_1_400-650mz_msms1_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171230_AM_AUT01-DN11_Aorta_W6-32_10%_DDA_1_400-650mz_msms1_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	aorta	Human leukocyte antigen class I
PXD019643-Sample-172	Homo sapiens	aorta	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN11	1	organism part	not available	run 515	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171230_AM_AUT01-DN11_Aorta_W6-32_10%_DDA_2_400-650mz_msms2_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171230_AM_AUT01-DN11_Aorta_W6-32_10%_DDA_2_400-650mz_msms2_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	aorta	Human leukocyte antigen class I
PXD019643-Sample-172	Homo sapiens	aorta	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN11	1	organism part	not available	run 516	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171230_AM_AUT01-DN11_Aorta_W6-32_10%_DDA_3_400-650mz_msms3_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171230_AM_AUT01-DN11_Aorta_W6-32_10%_DDA_3_400-650mz_msms3_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	aorta	Human leukocyte antigen class I
PXD019643-Sample-175	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN09	1	organism part	not available	run 523	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	160906_AM_AUT01-DN09_Thyroid_W6-32_10%_DDA_1_400-650mz_msms55_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/160906_AM_AUT01-DN09_Thyroid_W6-32_10%_DDA_1_400-650mz_msms55_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class I
PXD019643-Sample-175	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN09	1	organism part	not available	run 524	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	160906_AM_AUT01-DN09_Thyroid_W6-32_10%_DDA_2_400-650mz_msms56_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/160906_AM_AUT01-DN09_Thyroid_W6-32_10%_DDA_2_400-650mz_msms56_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class I
PXD019643-Sample-175	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN09	1	organism part	not available	run 525	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	160906_AM_AUT01-DN09_Thyroid_W6-32_10%_DDA_3_400-650mz_msms57_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/160906_AM_AUT01-DN09_Thyroid_W6-32_10%_DDA_3_400-650mz_msms57_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class I
