source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[biological replicate]	characteristics[compound]	characteristics[pooled sample]	assay name	technology type	comment [fractionation method]	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	comment[data acquisition]	comment[instrument_id]	comment[gradient length]	comment[gradient flow-rate]	comment[analytical_column]	comment[trap_column]	factor value[factor]
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 39	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	45	CK_P2109_023.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	33min	425nl/min	ES901	not available	ES901_33min-425nl_P2109_021-023
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 40	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	44	CK_P2109_022.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	33min	425nl/min	ES901	not available	ES901_33min-425nl_P2109_021-023
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 41	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	84	CK_P2109_249.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES902	not available	ES902_90min-350nl_P2111_249-251
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 42	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	86	CK_P2109_251.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES902	not available	ES902_90min-350nl_P2111_249-251
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 43	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	85	CK_P2109_250.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES902	not available	ES902_90min-350nl_P2111_249-251
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 44	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	38	CK_P2109_014.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	22min	500nl/min	ES901	not available	ES901_22min-500nl_P2109_013-015
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 45	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	39	CK_P2109_015.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	22min	500nl/min	ES901	not available	ES901_22min-500nl_P2109_013-015
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 46	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	37	CK_P2109_013.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	22min	500nl/min	ES901	not available	ES901_22min-500nl_P2109_013-015
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 47	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	35	CK_P2109_009_20210924151854.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	22min	425nl/min	ES901	not available	ES901_22min-425nl_P2109_009-011
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 48	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	34	CK_P2109_009.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	22min	425nl/min	ES901	not available	ES901_22min-425nl_P2109_009-011
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 49	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	36	CK_P2109_011.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	22min	425nl/min	ES901	not available	ES901_22min-425nl_P2109_009-011
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 50	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	99	CK_P2111_016.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES903	not available	ES903_90min-350nl_P2111_016-018
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 51	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	100	CK_P2111_017.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES903	not available	ES903_90min-350nl_P2111_016-018
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 52	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	101	CK_P2111_018.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES903	not available	ES903_90min-350nl_P2111_016-018
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 53	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	CK_M2110_183.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	22min	250nl/min	ES901	not available	ES901_22min-250nl_M2110_183-185
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 54	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	2	CK_M2110_184.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	22min	250nl/min	ES901	not available	ES901_22min-250nl_M2110_183-185
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 55	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	3	CK_M2110_185.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	22min	250nl/min	ES901	not available	ES901_22min-250nl_M2110_183-185
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 56	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	92	CK_P2110_133.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	350nl/min	ES902	164946	ES902trap_68min-350nl_P2110_132-134
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 57	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	91	CK_P2110_132.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	350nl/min	ES902	164946	ES902trap_68min-350nl_P2110_132-134
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 58	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	93	CK_P2110_134.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	350nl/min	ES902	164946	ES902trap_68min-350nl_P2110_132-134
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 59	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	33	CK_P2109_007.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	22min	350nl/min	ES901	not available	ES901_22min-350nl_P2109_005-007
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 60	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	32	CK_P2109_006.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	22min	350nl/min	ES901	not available	ES901_22min-350nl_P2109_005-007
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 61	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	31	CK_P2109_005.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	22min	350nl/min	ES901	not available	ES901_22min-350nl_P2109_005-007
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 62	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	10	CK_M2110_195.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	33min	250nl/min	ES901	not available	ES901_33min-250nl_M2110_195-197
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 63	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	12	CK_M2110_197.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	33min	250nl/min	ES901	not available	ES901_33min-250nl_M2110_195-197
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 64	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	11	CK_M2110_196.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	33min	250nl/min	ES901	not available	ES901_33min-250nl_M2110_195-197
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 65	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	21	CK_M2110_209.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	45min	250nl/min	ES901	not available	ES901_45min-250nl_M2110_207-209
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 66	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	20	CK_M2110_208.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	45min	250nl/min	ES901	not available	ES901_45min-250nl_M2110_207-209
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 67	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	19	CK_M2110_207.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	45min	250nl/min	ES901	not available	ES901_45min-250nl_M2110_207-209
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 68	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	58	CK_P2109_045.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	350nl/min	ES902	not available	ES902_68min-350nl_P2109_044-046
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 69	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	57	CK_P2109_044.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	350nl/min	ES902	not available	ES902_68min-350nl_P2109_044-046
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 70	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	59	CK_P2109_046.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	350nl/min	ES902	not available	ES902_68min-350nl_P2109_044-046
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 71	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	112	CK_P2111_037.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES902	not available	ES902_90min-350nl_P2111_036-038
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 72	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	111	CK_P2111_036.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES902	not available	ES902_90min-350nl_P2111_036-038
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 73	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	113	CK_P2111_038.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES902	not available	ES902_90min-350nl_P2111_036-038
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 74	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	124	CK_P2111_069.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES903	164946	ES903trap_90min-350nl_P2111_068-070
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 75	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	123	CK_P2111_068.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES903	164946	ES903trap_90min-350nl_P2111_068-070
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 76	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	125	CK_P2111_070.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES903	164946	ES903trap_90min-350nl_P2111_068-070
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 77	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	62	CK_P2109_050.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	250nl/min	ES902	not available	ES902_68min-250nl_P2109_048-050
