source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[disease]
PXD019380-Sample-233	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_13	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-234	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_14	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-235	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_15	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-236	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_16	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-237	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_17	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-238	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_18	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-239	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_19	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-240	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-241	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_20	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-242	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_21	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-243	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_22	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-244	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_23	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-245	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-246	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-247	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_5	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-248	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-249	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_7	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-250	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_8	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-251	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_9	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L6_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-252	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-253	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-254	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_11	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-255	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_12	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-256	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_13	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-257	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_14	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-258	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_15	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-259	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_16	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-260	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_17	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-261	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_18	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-262	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_19	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-263	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-264	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_20	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-265	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_21	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-266	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_22	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-267	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_23	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-268	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-269	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-270	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_5	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-271	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-272	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_7	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-273	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_8	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-274	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_9	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_090420_Frank_UMG_R2_L7_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-275	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_13042020_Frank_UMG_R1_L6_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_13042020_Frank_UMG_R1_L6_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
PXD019380-Sample-276	Mus musculus	heart	cardiac muscle cell	cardiovascular system disease	1	J_Peper_I_Lacobucci_050320_13042020_Frank_UMG_R1_L6_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	J_Peper_I_Lacobucci_050320_13042020_Frank_UMG_R1_L6_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiovascular system disease
