source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
05312023-rutgers-37-2294	05312023-rutgers-37-2294	Acropora palmata	Whole body	not applicable	not available	Metaproteome_analysis_of_the_coral_holobiont_demonstrates_algal_symbiont_quiescence_under_thermal_stress	Whole body	Whole body	not available	not available	not available	not available	1	05312023-rutgers-37-2294	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	05312023-rutgers-37-2294.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Whole body
05312023-rutgers-38-2043	05312023-rutgers-38-2043	Acropora palmata	Whole body	not applicable	not available	Metaproteome_analysis_of_the_coral_holobiont_demonstrates_algal_symbiont_quiescence_under_thermal_stress	Whole body	Whole body	not available	not available	not available	not available	1	05312023-rutgers-38-2043	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	05312023-rutgers-38-2043.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Whole body
05312023-rutgers-39-2287	05312023-rutgers-39-2287	Acropora palmata	Whole body	not applicable	not available	Metaproteome_analysis_of_the_coral_holobiont_demonstrates_algal_symbiont_quiescence_under_thermal_stress	Whole body	Whole body	not available	not available	not available	not available	1	05312023-rutgers-39-2287	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	05312023-rutgers-39-2287.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Whole body
05312023-rutgers-40-2248	05312023-rutgers-40-2248	Acropora palmata	Whole body	not applicable	not available	Metaproteome_analysis_of_the_coral_holobiont_demonstrates_algal_symbiont_quiescence_under_thermal_stress	Whole body	Whole body	not available	not available	not available	not available	1	05312023-rutgers-40-2248	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	05312023-rutgers-40-2248.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Whole body
05312023-rutgers-41-116	05312023-rutgers-41-116	Acropora palmata	Whole body	not applicable	not available	Metaproteome_analysis_of_the_coral_holobiont_demonstrates_algal_symbiont_quiescence_under_thermal_stress	Whole body	Whole body	not available	not available	not available	not available	1	05312023-rutgers-41-116	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	05312023-rutgers-41-116.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Whole body
05312023-rutgers-42-2251	05312023-rutgers-42-2251	Acropora palmata	Whole body	not applicable	not available	Metaproteome_analysis_of_the_coral_holobiont_demonstrates_algal_symbiont_quiescence_under_thermal_stress	Whole body	Whole body	not available	not available	not available	not available	1	05312023-rutgers-42-2251	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	05312023-rutgers-42-2251.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Whole body
05312023-rutgers-43-475	05312023-rutgers-43-475	Acropora palmata	Whole body	not applicable	not available	Metaproteome_analysis_of_the_coral_holobiont_demonstrates_algal_symbiont_quiescence_under_thermal_stress	Whole body	Whole body	not available	not available	not available	not available	1	05312023-rutgers-43-475	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	05312023-rutgers-43-475.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Whole body
05312023-rutgers-44-473	05312023-rutgers-44-473	Acropora palmata	Whole body	not applicable	not available	Metaproteome_analysis_of_the_coral_holobiont_demonstrates_algal_symbiont_quiescence_under_thermal_stress	Whole body	Whole body	not available	not available	not available	not available	1	05312023-rutgers-44-473	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	05312023-rutgers-44-473.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Whole body
05312023-rutgers-45-3132	05312023-rutgers-45-3132	Acropora palmata	Whole body	not applicable	not available	Metaproteome_analysis_of_the_coral_holobiont_demonstrates_algal_symbiont_quiescence_under_thermal_stress	Whole body	Whole body	not available	not available	not available	not available	1	05312023-rutgers-45-3132	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	05312023-rutgers-45-3132.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Whole body
05312023-rutgers-46-2040	05312023-rutgers-46-2040	Acropora palmata	Whole body	not applicable	not available	Metaproteome_analysis_of_the_coral_holobiont_demonstrates_algal_symbiont_quiescence_under_thermal_stress	Whole body	Whole body	not available	not available	not available	not available	1	05312023-rutgers-46-2040	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	05312023-rutgers-46-2040.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Whole body
05312023-rutgers-47-113	05312023-rutgers-47-113	Acropora palmata	Whole body	not applicable	not available	Metaproteome_analysis_of_the_coral_holobiont_demonstrates_algal_symbiont_quiescence_under_thermal_stress	Whole body	Whole body	not available	not available	not available	not available	1	05312023-rutgers-47-113	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	05312023-rutgers-47-113.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Whole body
05312023-rutgers-48-3092	05312023-rutgers-48-3092	Acropora palmata	Whole body	not applicable	not available	Metaproteome_analysis_of_the_coral_holobiont_demonstrates_algal_symbiont_quiescence_under_thermal_stress	Whole body	Whole body	not available	not available	not available	not available	1	05312023-rutgers-48-3092	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	05312023-rutgers-48-3092.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Whole body
