source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[material type]	characteristics[biological replicate]	characteristics[developmental stage]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[file type]
F20200307sunyt_TPS_fraction_2pulseDIA_1A2_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_1A2_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_1A2_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_1A3_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_1A3_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_1A3_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_1A3_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_1A3_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_1A3_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_1A4_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_1A4_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_1A4_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_1A4_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_1A4_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_1A4_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_1A5_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_1A5_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_1A5_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_1A5_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_1A5_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_1A5_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_2A1_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_2A1_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_2A1_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_2A1_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_2A1_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_2A1_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_2A2_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_2A2_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_2A2_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_2A2_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_2A2_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_2A2_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_2A3_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_2A3_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_2A3_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_2A3_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_2A3_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_2A3_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_2A4_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_2A4_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_2A4_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_2A4_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_2A4_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_2A4_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_2A5_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_2A5_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_2A5_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_2A5_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_2A5_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_2A5_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_3A1_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_3A1_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_3A1_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_3A1_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_3A1_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_3A1_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_3A2_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_3A2_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_3A2_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_3A2_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_3A2_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_3A2_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_3A3_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_3A3_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_3A3_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_3A3_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_3A3_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_3A3_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_3A4_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_3A4_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_3A4_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_3A4_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_3A4_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_3A4_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_3A5_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_3A5_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_3A5_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_3A5_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_3A5_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_3A5_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_4A1_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_4A1_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_4A1_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_4A1_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_4A1_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_4A1_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_4A2_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_4A2_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_4A2_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_4A2_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_4A2_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_4A2_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_4A3_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_4A3_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_4A3_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_4A3_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_4A3_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_4A3_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_4A4_part1	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_4A4_part1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_4A4_part1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
F20200307sunyt_TPS_fraction_2pulseDIA_4A4_part2	Homo sapiens	thyroid gland	not available	tissue	1	not available	not available	not available	F20200307sunyt_TPS_fraction_2pulseDIA_4A4_part2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20200307	1	F20200307sunyt_TPS_fraction_2pulseDIA_4A4_part2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	DIA
