source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
3_Jei_muc	3_Jei_muc	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	3_Jei_muc	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	3_Jei_muc.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
3_stom	3_stom	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	3_stom	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	3_stom.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
7_Cec_dig_wdh	7_Cec_dig_wdh	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	7_Cec_dig_wdh	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	7_Cec_dig_wdh.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
7_Cec_muc	7_Cec_muc	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	7_Cec_muc	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	7_Cec_muc.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
7_colon_dig	7_colon_dig	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	7_colon_dig	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	7_colon_dig.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
7_colon_muc_wdh	7_colon_muc_wdh	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	7_colon_muc_wdh	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	7_colon_muc_wdh.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
7_Ileo_dig	7_Ileo_dig	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	7_Ileo_dig	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	7_Ileo_dig.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
7_Ileo_muc	7_Ileo_muc	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	7_Ileo_muc	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	7_Ileo_muc.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
7_jei_dig	7_jei_dig	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	7_jei_dig	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	7_jei_dig.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
7_Jei_muc	7_Jei_muc	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	7_Jei_muc	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	7_Jei_muc.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
7_stom	7_stom	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	7_stom	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	7_stom.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
8_Cec_dig	8_Cec_dig	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	8_Cec_dig	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	8_Cec_dig.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
8_cec_muc	8_cec_muc	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	8_cec_muc	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	8_cec_muc.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
8_colon_dig	8_colon_dig	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	8_colon_dig	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	8_colon_dig.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
8_colon_muc	8_colon_muc	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	8_colon_muc	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	8_colon_muc.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
8_Ileo_dig	8_Ileo_dig	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	8_Ileo_dig	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	8_Ileo_dig.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
8_ileo_muc	8_ileo_muc	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	8_ileo_muc	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	8_ileo_muc.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
8_Jei_dig	8_Jei_dig	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	8_Jei_dig	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	8_Jei_dig.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
8_jei_muc	8_jei_muc	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	8_jei_muc	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	8_jei_muc.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
8_stom	8_stom	Sus scrofa domesticus	Whole body	not applicable	not available	Bacterial_and_host_proteins_along_and_across_the_porcine_GIT	feces	feces	not available	not available	not available	not available	gut microbiome	Sus scrofa domesticus	Whole body	not available	1	8_stom	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	8_stom.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Whole body
