source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
File_Name__VL_20151001_ROD_16_2_2.raw__F003593_.mzid_File_Name__VL_20151001_ROD_16_2_2.raw__F003593_	File_Name_VL_20151001_ROD_16_2_2.raw_F003593_.mzid_File_Name_VL_20151001_ROD_16_2_2.raw_F003593	Fungi	not available	not applicable	not available	Fungal_metaproteome_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	File_Name__VL_20151001_ROD_16_2_2.raw__F003593_.mzid_File_Name__VL_20151001_ROD_16_2_2.raw__F003593_	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	File_Name__VL_20151001_ROD_16_2_2.raw__F003593_.mzid_File_Name__VL_20151001_ROD_16_2_2.raw__F003593_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
File_Name__VL_20151005_ROD_01.raw__F003676_.mzid_File_Name__VL_20151005_ROD_01.raw__F003676_	File_Name_VL_20151005_ROD_01.raw_F003676_.mzid_File_Name_VL_20151005_ROD_01.raw_F003676	Fungi	not available	not applicable	not available	Fungal_metaproteome_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	File_Name__VL_20151005_ROD_01.raw__F003676_.mzid_File_Name__VL_20151005_ROD_01.raw__F003676_	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	File_Name__VL_20151005_ROD_01.raw__F003676_.mzid_File_Name__VL_20151005_ROD_01.raw__F003676_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
File_Name__VL_20151005_ROD_02.raw__F003677_.mzid_File_Name__VL_20151005_ROD_02.raw__F003677_	File_Name_VL_20151005_ROD_02.raw_F003677_.mzid_File_Name_VL_20151005_ROD_02.raw_F003677	Fungi	not available	not applicable	not available	Fungal_metaproteome_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	File_Name__VL_20151005_ROD_02.raw__F003677_.mzid_File_Name__VL_20151005_ROD_02.raw__F003677_	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	File_Name__VL_20151005_ROD_02.raw__F003677_.mzid_File_Name__VL_20151005_ROD_02.raw__F003677_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
File_Name__VL_20151005_ROD_04.raw__F003679_.mzid_File_Name__VL_20151005_ROD_04.raw__F003679_	File_Name_VL_20151005_ROD_04.raw_F003679_.mzid_File_Name_VL_20151005_ROD_04.raw_F003679	Fungi	not available	not applicable	not available	Fungal_metaproteome_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	File_Name__VL_20151005_ROD_04.raw__F003679_.mzid_File_Name__VL_20151005_ROD_04.raw__F003679_	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	File_Name__VL_20151005_ROD_04.raw__F003679_.mzid_File_Name__VL_20151005_ROD_04.raw__F003679_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
File_Name__VL_20151005_ROD_09.raw__F003686_.mzid_File_Name__VL_20151005_ROD_09.raw__F003686_	File_Name_VL_20151005_ROD_09.raw_F003686_.mzid_File_Name_VL_20151005_ROD_09.raw_F003686	Fungi	not available	not applicable	not available	Fungal_metaproteome_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	File_Name__VL_20151005_ROD_09.raw__F003686_.mzid_File_Name__VL_20151005_ROD_09.raw__F003686_	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	File_Name__VL_20151005_ROD_09.raw__F003686_.mzid_File_Name__VL_20151005_ROD_09.raw__F003686_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
File_Name__VL_20151005_ROD_12.raw__F003689_.mzid_File_Name__VL_20151005_ROD_12.raw__F003689_	File_Name_VL_20151005_ROD_12.raw_F003689_.mzid_File_Name_VL_20151005_ROD_12.raw_F003689	Fungi	not available	not applicable	not available	Fungal_metaproteome_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	File_Name__VL_20151005_ROD_12.raw__F003689_.mzid_File_Name__VL_20151005_ROD_12.raw__F003689_	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	File_Name__VL_20151005_ROD_12.raw__F003689_.mzid_File_Name__VL_20151005_ROD_12.raw__F003689_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
File_Name__VL_20151005_ROD_13_4.raw__F003698_.mzid_File_Name__VL_20151005_ROD_13_4.raw__F003698_	File_Name_VL_20151005_ROD_13_4.raw_F003698_.mzid_File_Name_VL_20151005_ROD_13_4.raw_F003698	Fungi	not available	not applicable	not available	Fungal_metaproteome_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	File_Name__VL_20151005_ROD_13_4.raw__F003698_.mzid_File_Name__VL_20151005_ROD_13_4.raw__F003698_	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	File_Name__VL_20151005_ROD_13_4.raw__F003698_.mzid_File_Name__VL_20151005_ROD_13_4.raw__F003698_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
File_Name__VL_20151005_ROD_17_2.raw__F003702_.mzid_File_Name__VL_20151005_ROD_17_2.raw__F003702_	File_Name_VL_20151005_ROD_17_2.raw_F003702_.mzid_File_Name_VL_20151005_ROD_17_2.raw_F003702	Fungi	not available	not applicable	not available	Fungal_metaproteome_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	File_Name__VL_20151005_ROD_17_2.raw__F003702_.mzid_File_Name__VL_20151005_ROD_17_2.raw__F003702_	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	File_Name__VL_20151005_ROD_17_2.raw__F003702_.mzid_File_Name__VL_20151005_ROD_17_2.raw__F003702_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
File_Name__VL_20151013_ROD_01.raw__F003799_.mzid_File_Name__VL_20151013_ROD_01.raw__F003799_	File_Name_VL_20151013_ROD_01.raw_F003799_.mzid_File_Name_VL_20151013_ROD_01.raw_F003799	Fungi	not available	not applicable	not available	Fungal_metaproteome_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	File_Name__VL_20151013_ROD_01.raw__F003799_.mzid_File_Name__VL_20151013_ROD_01.raw__F003799_	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	File_Name__VL_20151013_ROD_01.raw__F003799_.mzid_File_Name__VL_20151013_ROD_01.raw__F003799_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
File_Name__VL_20151013_ROD_02.raw__F003801_.mzid_File_Name__VL_20151013_ROD_02.raw__F003801_	File_Name_VL_20151013_ROD_02.raw_F003801_.mzid_File_Name_VL_20151013_ROD_02.raw_F003801	Fungi	not available	not applicable	not available	Fungal_metaproteome_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	File_Name__VL_20151013_ROD_02.raw__F003801_.mzid_File_Name__VL_20151013_ROD_02.raw__F003801_	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	File_Name__VL_20151013_ROD_02.raw__F003801_.mzid_File_Name__VL_20151013_ROD_02.raw__F003801_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
File_Name__VL_20151013_ROD_03.raw__F003802_.mzid_File_Name__VL_20151013_ROD_03.raw__F003802_	File_Name_VL_20151013_ROD_03.raw_F003802_.mzid_File_Name_VL_20151013_ROD_03.raw_F003802	Fungi	not available	not applicable	not available	Fungal_metaproteome_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	File_Name__VL_20151013_ROD_03.raw__F003802_.mzid_File_Name__VL_20151013_ROD_03.raw__F003802_	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	File_Name__VL_20151013_ROD_03.raw__F003802_.mzid_File_Name__VL_20151013_ROD_03.raw__F003802_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
File_Name__VL_20151013_ROD_05.raw__F003804_.mzid_File_Name__VL_20151013_ROD_05.raw__F003804_	File_Name_VL_20151013_ROD_05.raw_F003804_.mzid_File_Name_VL_20151013_ROD_05.raw_F003804	Fungi	not available	not applicable	not available	Fungal_metaproteome_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	File_Name__VL_20151013_ROD_05.raw__F003804_.mzid_File_Name__VL_20151013_ROD_05.raw__F003804_	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	File_Name__VL_20151013_ROD_05.raw__F003804_.mzid_File_Name__VL_20151013_ROD_05.raw__F003804_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
File_Name__VL_20151013_ROD_07.raw__F003807_.mzid_File_Name__VL_20151013_ROD_07.raw__F003807_	File_Name_VL_20151013_ROD_07.raw_F003807_.mzid_File_Name_VL_20151013_ROD_07.raw_F003807	Fungi	not available	not applicable	not available	Fungal_metaproteome_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	File_Name__VL_20151013_ROD_07.raw__F003807_.mzid_File_Name__VL_20151013_ROD_07.raw__F003807_	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	File_Name__VL_20151013_ROD_07.raw__F003807_.mzid_File_Name__VL_20151013_ROD_07.raw__F003807_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
File_Name__VL_20151013_ROD_11.raw__F003811_.mzid_File_Name__VL_20151013_ROD_11.raw__F003811_	File_Name_VL_20151013_ROD_11.raw_F003811_.mzid_File_Name_VL_20151013_ROD_11.raw_F003811	Fungi	not available	not applicable	not available	Fungal_metaproteome_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	File_Name__VL_20151013_ROD_11.raw__F003811_.mzid_File_Name__VL_20151013_ROD_11.raw__F003811_	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	File_Name__VL_20151013_ROD_11.raw__F003811_.mzid_File_Name__VL_20151013_ROD_11.raw__F003811_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
