source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[organism part]
sclera	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=sclera;AC=UBERON:0001773	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_67	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	3	1	RabbitSclera-Fraction3_Slot2-19_01_2877.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sclera;AC=UBERON:0001773
sclera	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=sclera;AC=UBERON:0001773	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_68	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	4	1	RabbitSclera-Fraction4_Slot2-20_01_2878.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sclera;AC=UBERON:0001773
sclera	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=sclera;AC=UBERON:0001773	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_69	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	5	1	RabbitSclera-Fraction5_Slot2-21_01_2879.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sclera;AC=UBERON:0001773
sclera	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=sclera;AC=UBERON:0001773	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_70	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	6	1	RabbitSclera-Fraction6_Slot2-22_01_2880.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sclera;AC=UBERON:0001773
sclera	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=sclera;AC=UBERON:0001773	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_71	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	7	1	RabbitSclera-Fraction7_Slot2-23_01_2881.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sclera;AC=UBERON:0001773
sclera	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=sclera;AC=UBERON:0001773	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_72	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	8	1	RabbitSclera-Fraction8_Slot2-24_01_2882.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sclera;AC=UBERON:0001773
sclera	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=sclera;AC=UBERON:0001773	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_73	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	9	1	RabbitSclera-Fraction9_Slot2-25_01_2883.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sclera;AC=UBERON:0001773
sclera	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=sclera;AC=UBERON:0001773	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_74	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	10	1	RabbitSclera-Fraction10_Slot2-26_01_2884.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sclera;AC=UBERON:0001773
sclera	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=sclera;AC=UBERON:0001773	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_75	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	11	1	RabbitSclera-Fraction11_Slot2-27_01_2885.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sclera;AC=UBERON:0001773
sclera	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=sclera;AC=UBERON:0001773	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_76	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	12	1	RabbitSclera-Fraction12_Slot2-28_01_2886.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sclera;AC=UBERON:0001773
sclera	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=sclera;AC=UBERON:0001773	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_77	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	13	1	RabbitSclera-Fraction13_Slot2-29_01_2887.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sclera;AC=UBERON:0001773
sclera	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=sclera;AC=UBERON:0001773	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_78	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	14	1	RabbitSclera-Fraction14_Slot2-30_01_2888.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sclera;AC=UBERON:0001773
sclera	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=sclera;AC=UBERON:0001773	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_79	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	15	1	RabbitSclera-Fraction15_Slot2-31_01_2889.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sclera;AC=UBERON:0001773
sclera	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=sclera;AC=UBERON:0001773	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_80	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	16	1	RabbitSclera-Fraction16_Slot2-32_01_2890.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sclera;AC=UBERON:0001773
tear	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=tear;AC=BTO:0001499	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_81	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	RabbitTear-Fraction1_Slot1-31_01_2347.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=tear;AC=BTO:0001499
tear	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=tear;AC=BTO:0001499	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_82	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	2	1	RabbitTear-Fraction2_Slot1-32_01_2348.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=tear;AC=BTO:0001499
tear	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=tear;AC=BTO:0001499	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_83	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	3	1	RabbitTear-Fraction3_Slot1-33_01_2349.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=tear;AC=BTO:0001499
tear	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=tear;AC=BTO:0001499	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_84	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	4	1	RabbitTear-Fraction4_Slot1-34_01_2350.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=tear;AC=BTO:0001499
tear	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=tear;AC=BTO:0001499	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_85	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	5	1	RabbitTear-Fraction5_Slot1-35_01_2351.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=tear;AC=BTO:0001499
tear	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=tear;AC=BTO:0001499	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_86	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	6	1	RabbitTear-Fraction6_Slot1-36_01_2352.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=tear;AC=BTO:0001499
tear	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=tear;AC=BTO:0001499	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_87	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	7	1	RabbitTear-Fraction7_Slot1-37_01_2353.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=tear;AC=BTO:0001499
tear	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=tear;AC=BTO:0001499	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_88	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	8	1	RabbitTear-Fraction8_Slot1-38_01_2354.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=tear;AC=BTO:0001499
tear	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=tear;AC=BTO:0001499	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_89	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	9	1	RabbitTear-Fraction9_Slot1-39_01_2355.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=tear;AC=BTO:0001499
tear	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=tear;AC=BTO:0001499	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_90	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	10	1	RabbitTear-Fraction10_Slot1-40_01_2356.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=tear;AC=BTO:0001499
tear	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=tear;AC=BTO:0001499	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_91	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	11	1	RabbitTear-Fraction11_Slot1-41_01_2357.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=tear;AC=BTO:0001499
tear	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=tear;AC=BTO:0001499	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_92	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	12	1	RabbitTear-Fraction12_Slot1-42_01_2358.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=tear;AC=BTO:0001499
vitreous_humor	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=vitreous humor;AC=UBERON:0001797	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_93	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	RabbitVitreousHumor-Fraction1_Slot2-1_01_2859.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=vitreous humor;AC=UBERON:0001797
vitreous_humor	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=vitreous humor;AC=UBERON:0001797	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_94	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	2	1	RabbitVitreousHumor-Fraction2_Slot2-2_01_2860.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=vitreous humor;AC=UBERON:0001797
vitreous_humor	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=vitreous humor;AC=UBERON:0001797	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_95	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	3	1	RabbitVitreousHumor-Fraction3_Slot2-3_01_2861.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=vitreous humor;AC=UBERON:0001797
vitreous_humor	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=vitreous humor;AC=UBERON:0001797	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_96	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	4	1	RabbitVitreousHumor-Fraction4_Slot2-4_01_2862.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=vitreous humor;AC=UBERON:0001797
vitreous_humor	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=vitreous humor;AC=UBERON:0001797	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_97	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	5	1	RabbitVitreousHumor-Fraction5_Slot2-5_01_2863.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=vitreous humor;AC=UBERON:0001797
vitreous_humor	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=vitreous humor;AC=UBERON:0001797	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_98	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	6	1	RabbitVitreousHumor-Fraction6_Slot2-6_01_2864.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=vitreous humor;AC=UBERON:0001797
vitreous_humor	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986	NT=vitreous humor;AC=UBERON:0001797	not applicable	normal	NT=adult;AC=EFO:0001272	not available	not available	not available	tissue	1	run_99	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	7	1	RabbitVitreousHumor-Fraction7_Slot2-7_01_2865.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=vitreous humor;AC=UBERON:0001797
