source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
140912_tricho_15	140912_tricho_15	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_15	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_16.mzid_140912_tricho_16	140912_tricho_16.mzid_140912_tricho_16	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_16.mzid_140912_tricho_16	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_16.mzid_140912_tricho_16.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_16	140912_tricho_16	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_16	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_17.mzid_140912_tricho_17	140912_tricho_17.mzid_140912_tricho_17	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_17.mzid_140912_tricho_17	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_17.mzid_140912_tricho_17.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_17.mzid_140912_tricho_17.pride	140912_tricho_17.mzid_140912_tricho_17.pride	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_17.mzid_140912_tricho_17.pride	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_17.mzid_140912_tricho_17.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_17	140912_tricho_17	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_17	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_18.mzid_140912_tricho_18	140912_tricho_18.mzid_140912_tricho_18	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_18.mzid_140912_tricho_18	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_18.mzid_140912_tricho_18.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_18	140912_tricho_18	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_18	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_19.mzid_140912_tricho_19	140912_tricho_19.mzid_140912_tricho_19	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_19.mzid_140912_tricho_19	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_19.mzid_140912_tricho_19.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_19.mzid_140912_tricho_19.pride	140912_tricho_19.mzid_140912_tricho_19.pride	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_19.mzid_140912_tricho_19.pride	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_19.mzid_140912_tricho_19.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_19	140912_tricho_19	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_19	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_20.mzid_140912_tricho_20	140912_tricho_20.mzid_140912_tricho_20	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_20.mzid_140912_tricho_20	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_20.mzid_140912_tricho_20.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_20	140912_tricho_20	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_20	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_21.mzid_140912_tricho_21	140912_tricho_21.mzid_140912_tricho_21	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_21.mzid_140912_tricho_21	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_21.mzid_140912_tricho_21.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_21	140912_tricho_21	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_21	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_22.mzid_140912_tricho_22	140912_tricho_22.mzid_140912_tricho_22	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_22.mzid_140912_tricho_22	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_22.mzid_140912_tricho_22.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_22	140912_tricho_22	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_22	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_23.mzid_140912_tricho_23	140912_tricho_23.mzid_140912_tricho_23	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_23.mzid_140912_tricho_23	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_23.mzid_140912_tricho_23.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_23	140912_tricho_23	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_23	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_24.mzid_140912_tricho_24	140912_tricho_24.mzid_140912_tricho_24	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_24.mzid_140912_tricho_24	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_24.mzid_140912_tricho_24.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_24.mzid_140912_tricho_24.pride	140912_tricho_24.mzid_140912_tricho_24.pride	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_24.mzid_140912_tricho_24.pride	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_24.mzid_140912_tricho_24.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_24	140912_tricho_24	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_24	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
