source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
AL_6.msf	AL_6.msf	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	AL_6.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	AL_6.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
AL_6	AL_6	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	AL_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	AL_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
AL_7.msf	AL_7.msf	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	AL_7.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	AL_7.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
AL_7	AL_7	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	AL_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	AL_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
AL_8.msf	AL_8.msf	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	AL_8.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	AL_8.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
AL_8	AL_8	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	AL_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	AL_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
TR_1.msf	TR_1.msf	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	TR_1.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	TR_1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
TR_1	TR_1	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	TR_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	TR_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
TR_2.msf	TR_2.msf	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	TR_2.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	TR_2.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
TR_2	TR_2	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	TR_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	TR_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
TR_3.msf	TR_3.msf	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	TR_3.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	TR_3.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
TR_3	TR_3	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	TR_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	TR_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
TR_4.msf	TR_4.msf	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	TR_4.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	TR_4.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
TR_4	TR_4	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	TR_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	TR_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
TR_5.msf	TR_5.msf	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	TR_5.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	TR_5.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
TR_5	TR_5	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	TR_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	TR_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
TR_6.msf	TR_6.msf	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	TR_6.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	TR_6.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
TR_6	TR_6	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	TR_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	TR_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
TR_7.msf	TR_7.msf	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	TR_7.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	TR_7.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
TR_7	TR_7	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	TR_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	TR_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
TR_8.msf	TR_8.msf	Rattus norvegicus	Feces	not applicable	not available	Metaproteomics_reveals_functional_changes_in_the_fecal_microbiota_of_rats_under_time-restricted_feeding	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	Feces	not available	1	TR_8.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	TR_8.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
