source name	characteristics[organism]	characteristics[organism part]	characteristics[sampling site]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[material type]	characteristics[spiked compound]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fractionation method]	comment[fraction identifier]	comment[technical replicate]	comment[scan window lower limit]	comment[scan window upper limit]	comment[dia method]	comment[gradient length]	comment[study group]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[dia method]	factor value[gradient length]	factor value[proteomics data acquisition method]
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig1_MP-DIA-120min-30kMS1-25W30k_MHRM_R01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25.5 NCE;27 NCE;30 NCE	not available	not available	not applicable	1	1	350	1650	MS1 30,000 resolution; 25 variable-width DIA windows at 30,000 MS2 resolution	120 min	Fig1 DIA method optimisation (50 cm column): DIA, MS1 30,000 resolution; 25 variable-width DIA windows at 30,000 MS2 resolution	Fig1_MP-DIA-120min-30kMS1-25W30k_MHRM_R01.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig1_MP-DIA-120min-30kMS1-25W30k_MHRM_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	MS1 30,000 resolution; 25 variable-width DIA windows at 30,000 MS2 resolution	120 min	NT=Data-independent acquisition;AC=PRIDE:0000450
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig1_MP-DIA-120min-30kMS1-25W30k_MHRM_R02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25.5 NCE;27 NCE;30 NCE	not available	not available	not applicable	1	2	350	1650	MS1 30,000 resolution; 25 variable-width DIA windows at 30,000 MS2 resolution	120 min	Fig1 DIA method optimisation (50 cm column): DIA, MS1 30,000 resolution; 25 variable-width DIA windows at 30,000 MS2 resolution	Fig1_MP-DIA-120min-30kMS1-25W30k_MHRM_R02.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig1_MP-DIA-120min-30kMS1-25W30k_MHRM_R02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	MS1 30,000 resolution; 25 variable-width DIA windows at 30,000 MS2 resolution	120 min	NT=Data-independent acquisition;AC=PRIDE:0000450
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig1_MP-DIA-120min-30kMS1-25W30k_MHRM_R03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25.5 NCE;27 NCE;30 NCE	not available	not available	not applicable	1	3	350	1650	MS1 30,000 resolution; 25 variable-width DIA windows at 30,000 MS2 resolution	120 min	Fig1 DIA method optimisation (50 cm column): DIA, MS1 30,000 resolution; 25 variable-width DIA windows at 30,000 MS2 resolution	Fig1_MP-DIA-120min-30kMS1-25W30k_MHRM_R03.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig1_MP-DIA-120min-30kMS1-25W30k_MHRM_R03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	MS1 30,000 resolution; 25 variable-width DIA windows at 30,000 MS2 resolution	120 min	NT=Data-independent acquisition;AC=PRIDE:0000450
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig1_MP-DIA-120min-60kMS1-24W30k_MHRM_R01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25.5 NCE;27 NCE;30 NCE	not available	not available	not applicable	1	1	350	1650	MS1 60,000 resolution; 24 variable-width DIA windows at 30,000 MS2 resolution	120 min	Fig1 DIA method optimisation (50 cm column): DIA, MS1 60,000 resolution; 24 variable-width DIA windows at 30,000 MS2 resolution	Fig1_MP-DIA-120min-60kMS1-24W30k_MHRM_R01.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig1_MP-DIA-120min-60kMS1-24W30k_MHRM_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	MS1 60,000 resolution; 24 variable-width DIA windows at 30,000 MS2 resolution	120 min	NT=Data-independent acquisition;AC=PRIDE:0000450
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig1_MP-DIA-120min-60kMS1-24W30k_MHRM_R02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25.5 NCE;27 NCE;30 NCE	not available	not available	not applicable	1	2	350	1650	MS1 60,000 resolution; 24 variable-width DIA windows at 30,000 MS2 resolution	120 min	Fig1 DIA method optimisation (50 cm column): DIA, MS1 60,000 resolution; 24 variable-width DIA windows at 30,000 MS2 resolution	Fig1_MP-DIA-120min-60kMS1-24W30k_MHRM_R02.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig1_MP-DIA-120min-60kMS1-24W30k_MHRM_R02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	MS1 60,000 resolution; 24 variable-width DIA windows at 30,000 MS2 resolution	120 min	NT=Data-independent acquisition;AC=PRIDE:0000450
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig1_MP-DIA-120min-60kMS1-24W30k_MHRM_R03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25.5 NCE;27 NCE;30 NCE	not available	not available	not applicable	1	3	350	1650	MS1 60,000 resolution; 24 variable-width DIA windows at 30,000 MS2 resolution	120 min	Fig1 DIA method optimisation (50 cm column): DIA, MS1 60,000 resolution; 24 variable-width DIA windows at 30,000 MS2 resolution	Fig1_MP-DIA-120min-60kMS1-24W30k_MHRM_R03.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig1_MP-DIA-120min-60kMS1-24W30k_MHRM_R03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	MS1 60,000 resolution; 24 variable-width DIA windows at 30,000 MS2 resolution	120 min	NT=Data-independent acquisition;AC=PRIDE:0000450
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig1_MP-DIA-120min120kMS1-22W30k-8dppp_MHRM_R01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25.5 NCE;27 NCE;30 NCE	not available	not available	not applicable	1	1	350	1650	MS1 120,000 resolution; 22 variable-width DIA windows at 30,000 MS2 resolution	120 min	Fig1 DIA method optimisation (50 cm column): DIA, MS1 120,000 resolution; 22 variable-width DIA windows at 30,000 MS2 resolution	Fig1_MP-DIA-120min120kMS1-22W30k-8dppp_MHRM_R01.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig1_MP-DIA-120min120kMS1-22W30k-8dppp_MHRM_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	MS1 120,000 resolution; 22 variable-width DIA windows at 30,000 MS2 resolution	120 min	NT=Data-independent acquisition;AC=PRIDE:0000450
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig1_MP-DIA-120min120kMS1-22W30k-8dppp_MHRM_R02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25.5 NCE;27 NCE;30 NCE	not available	not available	not applicable	1	2	350	1650	MS1 120,000 resolution; 22 variable-width DIA windows at 30,000 MS2 resolution	120 min	Fig1 DIA method optimisation (50 cm column): DIA, MS1 120,000 resolution; 22 variable-width DIA windows at 30,000 MS2 resolution	Fig1_MP-DIA-120min120kMS1-22W30k-8dppp_MHRM_R02.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig1_MP-DIA-120min120kMS1-22W30k-8dppp_MHRM_R02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	MS1 120,000 resolution; 22 variable-width DIA windows at 30,000 MS2 resolution	120 min	NT=Data-independent acquisition;AC=PRIDE:0000450
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig1_MP-DIA-120min120kMS1-22W30k-8dppp_MHRM_R03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25.5 NCE;27 NCE;30 NCE	not available	not available	not applicable	1	3	350	1650	MS1 120,000 resolution; 22 variable-width DIA windows at 30,000 MS2 resolution	120 min	Fig1 DIA method optimisation (50 cm column): DIA, MS1 120,000 resolution; 22 variable-width DIA windows at 30,000 MS2 resolution	Fig1_MP-DIA-120min120kMS1-22W30k-8dppp_MHRM_R03.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig1_MP-DIA-120min120kMS1-22W30k-8dppp_MHRM_R03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	MS1 120,000 resolution; 22 variable-width DIA windows at 30,000 MS2 resolution	120 min	NT=Data-independent acquisition;AC=PRIDE:0000450
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig1_MP-DIA-HeLa-scouting_MHRM_R01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25.5 NCE;27 NCE;30 NCE	not available	not available	not applicable	1	1	433.5	762	MS1 60,000 resolution; 5 variable-width DIA windows at 30,000 MS2 resolution	120 min	Fig1 DIA method optimisation (50 cm column): DIA, MS1 60,000 resolution; 5 variable-width DIA windows at 30,000 MS2 resolution	Fig1_MP-DIA-HeLa-scouting_MHRM_R01.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig1_MP-DIA-HeLa-scouting_MHRM_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	MS1 60,000 resolution; 5 variable-width DIA windows at 30,000 MS2 resolution	120 min	NT=Data-independent acquisition;AC=PRIDE:0000450
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig2HeLa-0-5h_MHRM_R01_T0	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	22.5 NCE;25 NCE;27.5 NCE	not available	not available	not applicable	1	1	350	1650	MS1 30,000 resolution; 18 variable-width DIA windows at 30,000 MS2 resolution	30 min	Fig2 gradient length comparison (50 cm column): DIA, MS1 30,000 resolution; 18 variable-width DIA windows at 30,000 MS2 resolution, 30 min gradient	Fig2HeLa-0-5h_MHRM_R01_T0.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig2HeLa-0-5h_MHRM_R01_T0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	MS1 30,000 resolution; 18 variable-width DIA windows at 30,000 MS2 resolution	30 min	NT=Data-independent acquisition;AC=PRIDE:0000450
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig2HeLa-0-5h_MSG_R01_T0	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	27 NCE	4.5 ppm	20 ppm	not applicable	1	1	not applicable	not applicable	not applicable	30 min	Fig2 gradient length comparison (50 cm column): DDA, 30 min gradient	Fig2HeLa-0-5h_MSG_R01_T0.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig2HeLa-0-5h_MSG_R01_T0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	not applicable	30 min	NT=Data-dependent acquisition;AC=PRIDE:0000627
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig2HeLa-1-5h_MHRM_R01_T0	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25.5 NCE;27 NCE;30 NCE	not available	not available	not applicable	1	1	350	1650	MS1 120,000 resolution; 26 variable-width DIA windows at 30,000 MS2 resolution	90 min	Fig2 gradient length comparison (50 cm column): DIA, MS1 120,000 resolution; 26 variable-width DIA windows at 30,000 MS2 resolution, 90 min gradient	Fig2HeLa-1-5h_MHRM_R01_T0.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig2HeLa-1-5h_MHRM_R01_T0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	MS1 120,000 resolution; 26 variable-width DIA windows at 30,000 MS2 resolution	90 min	NT=Data-independent acquisition;AC=PRIDE:0000450
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig2HeLa-1-5h_MSG_R01_T0	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	27 NCE	4.5 ppm	20 ppm	not applicable	1	1	not applicable	not applicable	not applicable	90 min	Fig2 gradient length comparison (50 cm column): DDA, 90 min gradient	Fig2HeLa-1-5h_MSG_R01_T0.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig2HeLa-1-5h_MSG_R01_T0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	not applicable	90 min	NT=Data-dependent acquisition;AC=PRIDE:0000627
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig2HeLa-1h_MHRM_R01_T0	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25.5 NCE;27 NCE;30 NCE	not available	not available	not applicable	1	1	350	1650	MS1 120,000 resolution; 21 variable-width DIA windows at 30,000 MS2 resolution	60 min	Fig2 gradient length comparison (50 cm column): DIA, MS1 120,000 resolution; 21 variable-width DIA windows at 30,000 MS2 resolution, 60 min gradient	Fig2HeLa-1h_MHRM_R01_T0.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig2HeLa-1h_MHRM_R01_T0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	MS1 120,000 resolution; 21 variable-width DIA windows at 30,000 MS2 resolution	60 min	NT=Data-independent acquisition;AC=PRIDE:0000450
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig2HeLa-1h_MSG_R01_T0	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	27 NCE	4.5 ppm	20 ppm	not applicable	1	1	not applicable	not applicable	not applicable	60 min	Fig2 gradient length comparison (50 cm column): DDA, 60 min gradient	Fig2HeLa-1h_MSG_R01_T0.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig2HeLa-1h_MSG_R01_T0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	not applicable	60 min	NT=Data-dependent acquisition;AC=PRIDE:0000627
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig2HeLa-2h_MHRM_R01_T0	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25.5 NCE;27 NCE;30 NCE	not available	not available	not applicable	1	1	350	1650	MS1 120,000 resolution; 37 variable-width DIA windows at 30,000 MS2 resolution	120 min	Fig2 gradient length comparison (50 cm column): DIA, MS1 120,000 resolution; 37 variable-width DIA windows at 30,000 MS2 resolution, 120 min gradient	Fig2HeLa-2h_MHRM_R01_T0.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig2HeLa-2h_MHRM_R01_T0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	MS1 120,000 resolution; 37 variable-width DIA windows at 30,000 MS2 resolution	120 min	NT=Data-independent acquisition;AC=PRIDE:0000450
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig2HeLa-2h_MSG_R01_T0	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	27 NCE	4.5 ppm	20 ppm	not applicable	1	1	not applicable	not applicable	not applicable	120 min	Fig2 gradient length comparison (50 cm column): DDA, 120 min gradient	Fig2HeLa-2h_MSG_R01_T0.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig2HeLa-2h_MSG_R01_T0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	not applicable	120 min	NT=Data-dependent acquisition;AC=PRIDE:0000627
