source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[disease]
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_42	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_42	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_42.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_43	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_43	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_44	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_44	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_44.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_45	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_45	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_45.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_46	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_46	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_46.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_47	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_47	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_47.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_48	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_48	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_48.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_49	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_49	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_49.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_50	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_50	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_50.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_51	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_51	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_51.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_52	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_52	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_52.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_53	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_53	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_53.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_54	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_54	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_54.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_55	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_55	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_55.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_56	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_56	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_57	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_57	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_57.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_58	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_58	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_58.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_59	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_59	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_59.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_60	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_60	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_60.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_61	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_61	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_61.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_62	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_62	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_62.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_63	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_63	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_63.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_64	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_64	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_64.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_65	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_65	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_65.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_66	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_66	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_66.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_67	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_67	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_67.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_68	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_68	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_68.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_69	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_69	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_69.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_70	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_70	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_70.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_71	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_71	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_71.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_72	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_72	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG3-10_Fr_72.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_01	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_02	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_03	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_04	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_05	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_06	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_06	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_07	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_07	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_08	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_08	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_09	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_09	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_10	Malassezia sympodialis	not available	atopic dermatitis	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	Malassezia_no_label_mix_2n15_days_200ug_IPG37-49_Fr_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	atopic dermatitis
