source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	characteristics[pooled sample]	characteristics[material type]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	factor value[carbon nitrogen ratio]	factor value[dilution rate]	factor value[experiment subset]	factor value[glucose concentration]	factor value[limiting nutrient]	factor value[nitrogen source concentration]	factor value[nitrogen source]
S21	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_15-TMT128C	proteomic profiling by mass spectrometry	1	Fusion_180810_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT128C	11	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	30	0.35 /h	GR	7.5 g/L	N	0.5 g/L	NH4
S21	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_14-TMT128C	proteomic profiling by mass spectrometry	1	Fusion_180810_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT128C	12	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	30	0.35 /h	GR	7.5 g/L	N	0.5 g/L	NH4
S21	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_13-TMT128C	proteomic profiling by mass spectrometry	1	Fusion_180810_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT128C	13	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	30	0.35 /h	GR	7.5 g/L	N	0.5 g/L	NH4
S21	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_12-TMT128C	proteomic profiling by mass spectrometry	1	Fusion_180810_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT128C	14	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	30	0.35 /h	GR	7.5 g/L	N	0.5 g/L	NH4
S21	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_11-TMT128C	proteomic profiling by mass spectrometry	1	Fusion_180810_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT128C	15	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	30	0.35 /h	GR	7.5 g/L	N	0.5 g/L	NH4
S21	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_10-TMT128C	proteomic profiling by mass spectrometry	1	Fusion_180810_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT128C	16	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	30	0.35 /h	GR	7.5 g/L	N	0.5 g/L	NH4
S21	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_09-TMT128C	proteomic profiling by mass spectrometry	1	Fusion_180810_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT128C	17	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	30	0.35 /h	GR	7.5 g/L	N	0.5 g/L	NH4
S21	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_08-TMT128C	proteomic profiling by mass spectrometry	1	Fusion_180810_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT128C	18	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	30	0.35 /h	GR	7.5 g/L	N	0.5 g/L	NH4
S21	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_07-TMT128C	proteomic profiling by mass spectrometry	1	Fusion_180810_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT128C	19	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	30	0.35 /h	GR	7.5 g/L	N	0.5 g/L	NH4
S21	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_06-TMT128C	proteomic profiling by mass spectrometry	1	Fusion_180810_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT128C	20	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	30	0.35 /h	GR	7.5 g/L	N	0.5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180813_55-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180813_55.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	1	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180813_54-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180813_54.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	2	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_38-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_38.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	3	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_30-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	4	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_29-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	5	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_26-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	6	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_25-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	7	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_24-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	8	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_23-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	9	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_16-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	10	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_15-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	11	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_14-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	12	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_13-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	13	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_12-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	14	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_11-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	15	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_10-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	16	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_09-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	17	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_08-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	18	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_07-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	19	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S6	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_06-TMT129N	proteomic profiling by mass spectrometry	1	Fusion_180810_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129N	20	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	7.5 g/L	C	5 g/L	NH4
S27	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180813_55-TMT129C	proteomic profiling by mass spectrometry	1	Fusion_180813_55.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129C	1	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	1.21 g/L	C	5.53 g/L	Gln
S27	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180813_54-TMT129C	proteomic profiling by mass spectrometry	1	Fusion_180813_54.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129C	2	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	1.21 g/L	C	5.53 g/L	Gln
S27	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_38-TMT129C	proteomic profiling by mass spectrometry	1	Fusion_180810_38.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129C	3	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	1.21 g/L	C	5.53 g/L	Gln
S27	Saccharomyces cerevisiae	not available	3	not pooled	cell	Fusion_180810_30-TMT129C	proteomic profiling by mass spectrometry	1	Fusion_180810_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT129C	4	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	3	0.1 /h	NM	1.21 g/L	C	5.53 g/L	Gln
