source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
NC_2016-07-21_S2_2-1_I	NC_2016-07-21_S2_2-1_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S2_2-1_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S2_2-1_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S2_2-1_O	NC_2016-07-21_S2_2-1_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S2_2-1_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S2_2-1_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S2_2-2_I	NC_2016-07-21_S2_2-2_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S2_2-2_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S2_2-2_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S2_2-2_O	NC_2016-07-21_S2_2-2_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S2_2-2_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S2_2-2_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S3_1_I	NC_2016-07-21_S3_1_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S3_1_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S3_1_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S3_1_O	NC_2016-07-21_S3_1_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S3_1_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S3_1_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S4_2_I	NC_2016-07-21_S4_2_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S4_2_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S4_2_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S4_2_O	NC_2016-07-21_S4_2_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S4_2_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S4_2_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S4_3_I	NC_2016-07-21_S4_3_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S4_3_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S4_3_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S4_3_O	NC_2016-07-21_S4_3_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S4_3_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S4_3_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S6_1_I	NC_2016-07-21_S6_1_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S6_1_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S6_1_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S6_1_O	NC_2016-07-21_S6_1_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S6_1_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S6_1_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S7_2_I	NC_2016-07-21_S7_2_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S7_2_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S7_2_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S7_2_O	NC_2016-07-21_S7_2_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S7_2_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S7_2_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
