source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
180714_NJ_Bastida_CH52	180714_NJ_Bastida_CH52	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_CH52	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_CH52.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_CH68	180714_NJ_Bastida_CH68	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_CH68	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_CH68.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_CI126	180714_NJ_Bastida_CI126	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_CI126	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_CI126.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_CL108	180714_NJ_Bastida_CL108	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_CL108	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_CL108.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_CL119	180714_NJ_Bastida_CL119	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_CL119	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_CL119.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_CL133	180714_NJ_Bastida_CL133	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_CL133	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_CL133.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_CO22	180714_NJ_Bastida_CO22	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_CO22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_CO22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_CO29	180714_NJ_Bastida_CO29	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_CO29	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_CO29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_CO50	180714_NJ_Bastida_CO50	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_CO50	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_CO50.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_HA390	180714_NJ_Bastida_HA390	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_HA390	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_HA390.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_HA421	180714_NJ_Bastida_HA421	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_HA421	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_HA421.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_HA431	180714_NJ_Bastida_HA431	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_HA431	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_HA431.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_HA434	180714_NJ_Bastida_HA434	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_HA434	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_HA434.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_ICE103	180714_NJ_Bastida_ICE103	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_ICE103	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_ICE103.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_JOR210	180714_NJ_Bastida_JOR210	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_JOR210	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_JOR210.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_JOR212	180714_NJ_Bastida_JOR212	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_JOR212	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_JOR212.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_JOR218	180714_NJ_Bastida_JOR218	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_JOR218	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_JOR218.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_MA382	180714_NJ_Bastida_MA382	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_MA382	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_MA382.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_MEX281	180714_NJ_Bastida_MEX281	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_MEX281	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_MEX281.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
180714_NJ_Bastida_MEX287	180714_NJ_Bastida_MEX287	Escherichia coli	soil	not applicable	not available	Structure_and_function_of_the_topsoil_metaproteome_across_global_biomes_a_survey_of_the_topsoil_metaproteome_across_global_biomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	180714_NJ_Bastida_MEX287	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180714_NJ_Bastida_MEX287.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
