source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
PXD050504-Sample-37	Rattus norvegicus	heart	not available	1	221229kw_PHunRcoxHeart_PH_LV27_S1-A1_1_12885	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	1	1	221229kw_PHunRcoxHeart_PH_LV27_S1-A1_1_12885.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050504-Sample-38	Rattus norvegicus	heart	not available	1	221229kw_PHunRcoxHeart_PH_LV27_S1-A2_1_12886	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	1	1	221229kw_PHunRcoxHeart_PH_LV27_S1-A2_1_12886.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050504-Sample-39	Rattus norvegicus	heart	not available	1	221229kw_PHunRcoxHeart_PH_LV42_S2-B7_1_12877	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	1	1	221229kw_PHunRcoxHeart_PH_LV42_S2-B7_1_12877.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050504-Sample-40	Rattus norvegicus	heart	not available	1	221229kw_PHunRcoxHeart_PH_LV42_S2-B8_1_12878	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	1	1	221229kw_PHunRcoxHeart_PH_LV42_S2-B8_1_12878.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050504-Sample-41	Rattus norvegicus	heart	not available	1	221229kw_PHunRcoxHeart_PH_LV52_S2-A11_1_12868	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	1	1	221229kw_PHunRcoxHeart_PH_LV52_S2-A11_1_12868.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050504-Sample-42	Rattus norvegicus	heart	not available	1	221229kw_PHunRcoxHeart_PH_LV52_S2-A12_1_12870	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	1	1	221229kw_PHunRcoxHeart_PH_LV52_S2-A12_1_12870.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050504-Sample-43	Rattus norvegicus	heart	not available	1	221229kw_PHunRcoxHeart_PH_LV53_S2-B1_1_12871	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	1	1	221229kw_PHunRcoxHeart_PH_LV53_S2-B1_1_12871.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050504-Sample-44	Rattus norvegicus	heart	not available	1	221229kw_PHunRcoxHeart_PH_LV53_S2-B2_1_12872	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	1	1	221229kw_PHunRcoxHeart_PH_LV53_S2-B2_1_12872.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050504-Sample-45	Rattus norvegicus	heart	not available	1	221229kw_PHunRcoxHeart_PH_LV58_S2-B3_1_12873	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	1	1	221229kw_PHunRcoxHeart_PH_LV58_S2-B3_1_12873.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050504-Sample-46	Rattus norvegicus	heart	not available	1	221229kw_PHunRcoxHeart_PH_LV58_S2-B4_1_12874	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	1	1	221229kw_PHunRcoxHeart_PH_LV58_S2-B4_1_12874.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050504-Sample-47	Rattus norvegicus	heart	not available	1	221229kw_PHunRcoxHeart_PH_LV7_S2-B5_1_12875	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	1	1	221229kw_PHunRcoxHeart_PH_LV7_S2-B5_1_12875.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050504-Sample-48	Rattus norvegicus	heart	not available	1	221229kw_PHunRcoxHeart_PH_LV7_S2-B6_1_12876	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	1	1	221229kw_PHunRcoxHeart_PH_LV7_S2-B6_1_12876.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
